nasdaq_Close,SPX_Close,Prediction,Residual,Excess
-0.11902118349304569,0.0031156756258232665,0.003664632818818397,-0.1226858163118641,-0.12260134261833469
0.04545462427060776,0.0005455206301101523,0.0007113202900540885,0.04474330398055367,0.04482777767408306
0.004830843982388977,0.00400120187417663,0.004682172915884029,0.00014867106650494778,0.00023314476003433952
-0.03365379236858779,0.0028817272914287706,0.0033958075735692856,-0.03704959994215707,-0.03696512624862768
0.021144240248490487,0.0017467554316374923,0.0020916346272266133,0.019052605621263874,0.019137079314793266
0.01096225995866007,-0.009381166148364262,-0.01069523242014669,0.02165749237880676,0.021741966072336152
0.07228915662650603,0.008325925658531075,0.009651624547043413,0.06263753207946263,0.06272200577299201
0.1651685050364291,0.0024264254383745687,0.002872629528183935,0.16229587550824517,0.16238034920177455
-0.03471551186175914,-0.010823130159869354,-0.012352163767986922,-0.022363348093772217,-0.02227887440024283
0.057942089312391865,0.012499626599363545,0.014447538918135994,0.04349455039425587,0.04357902408778526
0.018885740993226152,-0.010597829662970737,-0.012093275575898376,0.03097901656912453,0.03106349026265392
-0.010194610366685342,-0.01894490338978838,-0.021684727242061465,0.011490116875376124,0.011574590568905516
-0.03838956916067371,-0.022140988764300484,-0.02535728356465321,-0.013032285596020498,-0.012947811902491106
-0.031158685913641238,0.004598098012701168,0.0053680540581559355,-0.03652673997179717,-0.036442266278267785
0.017085396464745495,-0.004203199573680982,-0.004745336953125651,0.021830733417871145,0.021915207111400537
0.0256917606909155,0.004880152210944955,0.0056921567674685395,0.01999960392344696,0.02008407761697635
-0.003853579134091678,-0.011817740959567224,-0.013495050691495983,0.009641471557404305,0.009725945250933697
-0.021276639701848565,-0.009829173828039273,-0.011210028880116503,-0.010066610821732063,-0.009982137128202671
0.0019763298781423355,0.014266108894671836,0.016477367587331412,-0.014501037709189077,-0.014416564015659685
-0.05325445211655877,0.01297294837718499,0.01499142329044375,-0.06824587540700253,-0.06816140171347312
-0.019791682561238644,-0.00547431142933863,-0.0062059455837475555,-0.013585736977491089,-0.013501263283961697
-0.0510095164739387,-0.031140677888039425,-0.03569864223308151,-0.01531087424085719,-0.015226400547327802
-0.020156808401389892,0.002897118921960873,0.0034134937813522356,-0.02357030218274213,-0.023485828489212737
0.027428588867187464,-0.00886329049344714,-0.010100152099092203,0.037528740966279665,0.03761321465980906
0.023359270728338988,0.013040132316577413,0.015068622980839984,0.008290647747499004,0.008375121441028395
0.016304347826086918,-0.0022325735201887964,-0.0024809308675023765,0.018785278693589293,0.018869752387118688
0.024598963120404438,0.009680437561949251,0.011208066466459783,0.013390896653944655,0.013475370347474046
0.025052127557738446,-0.002744592819371894,-0.0030692817699844274,0.028121409327722873,0.028205883021252265
-0.001018314432064571,0.01800074864554846,0.020768765726775096,-0.021787080158839667,-0.021702606465310276
0.02650355264589499,0.0042379594555796984,0.004954226209402856,0.021549326436492135,0.021633800130021526
0.002979176373878234,0.006584742448973557,0.007650866539749189,-0.004671690165870955,-0.004587216472341563
0.0,0.002186622042297248,0.002597076351330148,-0.002597076351330148,-0.002512602657800756
0.0029703272451269136,-0.0010458578339902491,-0.0011173001487414333,0.004087627393868347,0.0041721010873977385
-0.028627852305169177,-0.012102809596931441,-0.01382261723113649,-0.014805235074032686,-0.014720761380503294
0.007113790014099619,0.00972045942422195,0.011254054769683358,-0.004140264755583739,-0.004055791062054347
0.004036342401996684,-0.002081040179913507,-0.0023068070060594027,0.0063431494080560865,0.006427623101585478
0.004020115837978899,0.0014053791778985136,0.0016993661574761275,0.0023207496805027717,0.0024052233740321635
0.025025024642791216,0.01015850827289455,0.011757407740672809,0.013267616902118407,0.013352090595647799
0.02050779729324881,0.0023304422719907514,0.0027623372351881404,0.01774546005806067,0.01782993375159006
0.0009569231973309833,0.00042920160206150193,0.0005776604744232217,0.00037926272290776165,0.0004637364164371532
-0.020076467540682152,0.0037361180334851696,0.004377570497277818,-0.02445403803795997,-0.024369564344430578
-0.005853643649961882,0.014007480947064943,0.016180183503402612,-0.022033827153364494,-0.021949353459835102
0.0009813392799185028,-0.00017559601339156572,-0.00011730009334935988,0.0010986393732678626,0.0011831130667972543
0.020588220334520457,0.0017127370855292146,0.0020525448416156326,0.018535675492904826,0.018620149186434218
0.006724347626294591,0.00452455995494172,0.005283552980328249,0.0014407946459663425,0.0015252683394957342
0.0019083677711670965,0.004041519314613495,0.0047285008619295035,-0.002820133090762407,-0.0027356593972330152
-0.0019047328404018238,-0.00021734594703937127,-0.00016527408803948627,-0.0017394587523623375,-0.001654985058832946
-0.2471374119434674,0.000452194832708086,0.0006040815253943064,-0.2477414934688617,-0.2476570197753323
-0.03802281295287446,0.0077791163013856135,0.009023297100645505,-0.04704611005351997,-0.04696163635999058
-0.013175230301662677,0.005821675803744153,0.006774042267517749,-0.019949272569180426,-0.019864798875651034
0.001335093085232275,-0.0003258460273372066,-0.00028994931075951633,0.0016250423959917914,0.001709516089521183
-0.045333353678385424,-0.005086446449439896,-0.005760257869771372,-0.03957309580861405,-0.03948862211508466
-0.1033519788209708,0.005095296193887933,0.005939374317139102,-0.1092913531381099,-0.10920687944458052
0.07943935118294831,0.007170966908320198,0.008324485073784778,0.07111486610916354,0.07119933980269293
0.015872993155563675,-0.005493304207041971,-0.006227769796077502,0.02210076295164118,0.022185236645170567
-0.00426140689283272,-0.001704167338318907,-0.0018737501333459655,-0.002387656759486754,-0.0023031830659573627
-0.014265335545894042,0.000737722599547963,0.0009321756413230365,-0.015197511187217079,-0.015113037493687687
