nasdaq_Close,SPX_Close,Prediction,Residual,Excess
-0.009803921568627416,0.0031156756258232665,0.00047891060532039996,-0.010282832173947817,-0.010055822747321896
0.0,0.0005455206301101523,0.00027111456022454116,-0.00027111456022454116,-4.4105133598621165e-05
0.0,0.00400120187417663,0.0005505050626754309,-0.0005505050626754309,-0.00032349563604951084
0.003960436326835737,0.0028817272914287706,0.0004599959722632401,0.003500440354572497,0.0037274497811984166
0.0019723062520102808,0.0017467554316374923,0.00036823393294923277,0.001604072319061048,0.001831081745686968
-0.05314954835384289,-0.009381166148364262,-0.0005314542564082515,-0.05261809409743464,-0.05239108467080872
0.014552950799130215,0.008325925658531075,0.0009001573210099549,0.01365279347812026,0.01387980290474618
0.024590206650289215,0.0024264254383745687,0.000423184992167766,0.02416702165812145,0.02439403108474737
-0.18200002034505214,-0.010823130159869354,-0.0006480364933788203,-0.1813519838516733,-0.1811249744250474
0.09779951343488547,0.012499626599363545,0.0012375994404013643,0.0965619139944841,0.09678892342111002
-0.08685966750792029,-0.010597829662970737,-0.0006298210346645591,-0.08622984647325573,-0.08600283704662981
0.09512192640847306,-0.01894490338978838,-0.0013046787422539051,0.09642660515072696,0.09665361457735289
-0.0022271941986241606,-0.022140988764300484,-0.0015630810182723058,-0.0006641131803518548,-0.00043710375372593485
-0.008928549127512841,0.004598098012701168,0.0005987638864137925,-0.009527313013926633,-0.009300303587300714
0.0,-0.004203199573680982,-0.00011281764591107002,0.00011281764591107002,0.00033982707253699004
-0.042792770862127294,0.004880152210944955,0.0006215678601023444,-0.04341433872222964,-0.04318732929560372
0.051764753753063664,-0.011817740959567224,-0.0007284503948484096,0.05249320414791207,0.052720213574537995
0.004474204455020114,-0.009829173828039273,-0.0005676755053851871,0.005041879960405301,0.005268889387031222
0.0,0.014266108894671836,0.001380418856082196,-0.001380418856082196,-0.001153409429456276
-0.008908663514693882,0.01297294837718499,0.0012758673244990498,-0.010184530839192931,-0.009957521412567012
0.0,-0.00547431142933863,-0.00021558655164659018,0.00021558655164659018,0.0004425959782725102
0.031460651297694264,-0.031140677888039425,-0.0022907024302588966,0.03375135372795316,0.03397836315457908
0.0435729857151359,0.002897118921960873,0.0004612403796851591,0.043111745335450743,0.043338754762076666
0.04592906223855264,-0.00886329049344714,-0.000489584208445114,0.04641864644699776,0.046645655873623675
-0.13972055604528744,0.013040132316577413,0.0012812991202168142,-0.14100185516550426,-0.14077484573887833
0.0023202091622358534,-0.0022325735201887964,4.650671427792319e-05,0.00227370244795793,0.0025007118745838503
0.09259258823194205,0.009680437561949251,0.0010096690886018025,0.09158291914334026,0.09180992856996617
0.0,-0.002744592819371894,5.110150428480934e-06,-5.110150428480934e-06,0.0002218992761974391
0.0,0.01800074864554846,0.0016823630467572121,-0.0016823630467572121,-0.0014553536201312922
-0.046610210586366385,0.0042379594555796984,0.0005696468222751737,-0.04717985740864156,-0.04695284798201564
0.0,0.006584742448973557,0.000759383326703445,-0.000759383326703445,-0.0005323739000775249
0.0,0.002186622042297248,0.00040379697962045376,-0.00040379697962045376,-0.00017678755299453374
0.0,-0.0010458578339902491,0.0001424522221000521,-0.0001424522221000521,8.455720452586792e-05
0.04444444444444451,-0.012102809596931441,-0.0007514980847830448,0.045195942529227554,0.045422951955853476
-0.010638297872340385,0.00972045942422195,0.001012904840807996,-0.011651202713148382,-0.011424193286522461
0.010752688172043001,-0.002081040179913507,5.875812668763798e-05,0.010693930045355363,0.010920939471981283
0.0,0.0014053791778985136,0.00034063379383897726,-0.00034063379383897726,-0.00011362436721305725
0.03191489361702127,0.01015850827289455,0.001048320922120129,0.03086657269490114,0.031093582121527057
