nasdaq_Close,SPX_Close,Prediction,Residual,Excess
-0.002389534751576994,0.0031156756258232665,0.0001006298342923563,-0.00249016458586935,-0.0023983474481921044
0.0007988069042397239,0.0005455206301101523,9.336014419904122e-05,0.0007054467600406827,0.0007972638977179283
0.0007977047289209338,0.00400120187417663,0.00010313454759009995,0.0006945701813308339,0.0007863873190080795
0.0,0.0028817272914287706,9.996811081975175e-05,-9.996811081975175e-05,-8.150973142506088e-06
-8.007826780265237e-05,0.0017467554316374923,9.675783996095991e-05,-0.00017683610776361228,-8.501897008636663e-05
0.0020731486510954245,-0.009381166148364262,6.528248481535307e-05,0.0020078661662800714,0.002099683303957317
-0.0013521367675800589,0.008325925658531075,0.00011536704006774622,-0.0014675038076478052,-0.0013756866699705594
0.0009553392527175131,0.0024264254383745687,9.868028834362214e-05,0.0008566589643738909,0.0009484761020511366
0.0011941640532981967,-0.010823130159869354,6.120388585659769e-05,0.0011329601674415991,0.0012247773051188447
-0.001311365596715297,0.012499626599363545,0.00012717236403950578,-0.001438537960754803,-0.001346720823077557
-0.00031845067027613805,-0.010597829662970737,6.184114889834215e-05,-0.0003802918191744802,-0.00028847468149723456
3.9645132018373275e-05,-0.01894490338978838,3.823142914166248e-05,1.4137028767107949e-06,9.323084055395645e-05
0.0,-0.022140988764300484,2.9191293343146864e-05,-2.9191293343146864e-05,6.262584433409879e-05
0.0015923496738214915,0.004598098012701168,0.00010482286987113262,0.0014875268039503588,0.0015793439416276046
0.0011923925287227188,-0.004203199573680982,7.992837674571406e-05,0.0011124641519770048,0.0012042812896542504
-0.0009924962842076113,0.004880152210944955,0.00010562066090481378,-0.001098116945112425,-0.0010062998074351795
0.002582753165582208,-0.011817740959567224,5.8390626621521234e-05,0.0025243625389606865,0.002616179676637932
0.0,-0.009829173828039273,6.401529392760708e-05,-6.401529392760708e-05,2.7801843749638578e-05
0.0,0.014266108894671836,0.00013216886380844526,-0.00013216886380844526,-4.03517261311996e-05
-0.0047564534928074,0.01297294837718499,0.0001285111559197302,-0.00488496464872713,-0.004793147511049884
-0.001194303523560647,-0.00547431142933863,7.63330335543569e-05,-0.0012706365571150038,-0.0011788194194377582
0.0,-0.031140677888039425,3.73564923806918e-06,-3.73564923806918e-06,8.808148843917647e-05
-0.0023926241972002105,0.002897118921960873,0.00010001164608676319,-0.0024926358432869737,-0.002400818705609728
0.0035969619654470097,-0.00886329049344714,6.674729745287864e-05,0.003530214667994131,0.003622031805671377
0.0,0.013040132316577413,0.00012870118586712464,-0.00012870118586712464,-3.688404818987898e-05
-0.0047782577617553335,-0.0022325735201887964,8.550229766589028e-05,-0.004863760059421224,-0.004771942921743978
0.00019971496921944443,0.009680437561949251,0.00011919828051121386,8.051668870823057e-05,0.00017233382638547624
-0.0025999700603860365,-0.002744592819371894,8.405404974579753e-05,-0.002684024110131834,-0.0025922069724545883
-0.0012038599672702377,0.01800074864554846,0.00014273230206190963,-0.0013465922693321473,-0.0012547751316549017
-0.0034138589130099373,0.0042379594555796984,0.00010380421702517836,-0.003517663130035116,-0.0034258459923578698
-0.007454946400118234,0.006584742448973557,0.00011044209882868495,-0.0075653884989469195,-0.007473571361269673
0.0028416066734486822,0.002186622042297248,9.800200381381194e-05,0.0027436046696348703,0.002835421807312116
-0.0019835826879656127,-0.0010458578339902491,8.885892607232051e-05,-0.0020724416140379333,-0.0019806244763606877
-0.0029613250009892234,-0.012102809596931441,5.7584309238943896e-05,-0.003018909310228167,-0.0029270921725509215
-0.002766702188849668,0.00972045942422195,0.00011931148245279525,-0.002886013671302463,-0.0027941965336252175
0.008160375755787319,-0.002081040179913507,8.593091011317211e-05,0.008074444845674147,0.008166261983351393
0.0023874417265659087,0.0014053791778985136,9.579225633894544e-05,0.002291649470226963,0.002383466607904209
0.0016555904067216964,0.01015850827289455,0.00012055050476113651,0.0015350399019605598,0.0016268570396378056
0.002498704875138591,0.0023304422719907514,9.840879970774247e-05,0.0024002960754308483,0.0024921132131080943
0.0011257706893144093,0.00042920160206150193,9.303113552552552e-05,0.0010327395537888836,0.0011245566914661294
0.00200811102847287,0.0037361180334851696,0.00010238475725691504,0.0019057262712159548,0.0019975434088932006
-0.004809831181496138,0.014007480947064943,0.00013143733398564926,-0.004941268515481787,-0.004849451377804541
0.005638258112582006,-0.00017559601339156572,9.132046389643964e-05,0.005546937648685567,0.005638754786362813
-0.0008006662812211074,0.0017127370855292146,9.666161898047166e-05,-0.000897327900201579,-0.0008055107625243333
0.0008013078614066416,0.00452455995494172,0.00010461486728340263,0.000696692994123239,0.0007885101318004846
0.0008014825736721853,0.004041519314613495,0.00010324858557528784,0.0006982339880968975,0.0007900511257741431
0.0,-0.00021734594703937127,9.120237410047705e-05,-9.120237410047705e-05,6.147635767686087e-07
-0.0032419309151664466,0.000452194832708086,9.309617193824132e-05,-0.003335027087104688,-0.0032432099494274424
-0.0007627646471853877,0.0077791163013856135,0.00011382038837817782,-0.0008765850355635656,-0.0007847678978863199
-0.0004015029218346067,0.005821675803744153,0.00010828376283703622,-0.0005097866846716429,-0.00041796954699439723
0.002411506602355118,-0.0003258460273372066,9.089548134102063e-05,0.0023206111210140974,0.002412428258691343
0.0,-0.005086446449439896,7.743011065928509e-05,-7.743011065928509e-05,1.4387027017960568e-05
-0.0032478480000597276,0.005095296193887933,0.00010622919622040589,-0.0033540771962801337,-0.003262260058602888
0.0012468903877342896,0.007170966908320198,0.00011210023623739357,0.001134790151496896,0.0012266072891741417
