Price,Close,High,Low,Open,Volume
Ticker,ADX,ADX,ADX,ADX,ADX
Date,,,,,
2010-01-04,3.5582096576690674,3.5582096576690674,3.5234952846821237,3.5269667881929774,123100
2010-01-05,3.565152645111084,3.5686238175420772,3.547795458712937,3.547795458712937,99700
2010-01-06,3.57903790473938,3.5825090767598526,3.561680720393996,3.561680720393996,154800
2010-01-07,3.5825088024139404,3.5929233108600886,3.561680447643104,3.5651519504584868,139700
2010-01-08,3.5825088024139404,3.585980305229323,3.572094625028522,3.575566127843905,133500
2010-01-11,3.5963947772979736,3.6033377834976386,3.579037923920325,3.5963947772979736,142300
2010-01-12,3.554739236831665,3.579039437748001,3.5477965587562097,3.572096428611648,156800
2010-01-13,3.5825088024139404,3.5929233108600886,3.547794767442303,3.5651519504584868,85400
2010-01-14,3.603339195251465,3.603339195251465,3.5790393261536955,3.5790393261536955,104400
2010-01-15,3.5616819858551025,3.5963960358189735,3.5477962996573797,3.5859818539358996,49100
2010-01-19,3.6068103313446045,3.613753008494525,3.572095952412441,3.585981637773136,105800
2010-01-20,3.575568437576294,3.596396805801762,3.5512682332319896,3.596396805801762,132000
2010-01-21,3.5130820274353027,3.58598196499633,3.5096105230131385,3.5825104605741656,187700
2010-01-22,3.4332380294799805,3.5165521156949198,3.429766526455837,3.50613793768324,123700
2010-01-25,3.4540679454803467,3.478368146563414,3.440182258173265,3.4575394500723418,84500
2010-01-26,3.4367103576660156,3.4714247374650102,3.4297676803427337,3.4367103576660156,153800
2010-01-27,3.4401803016662598,3.4436518042839346,3.4124089428462856,3.4262946222562727,156800
2010-01-28,3.4019956588745117,3.4471242115656957,3.384638472291626,3.443652708036959,191600
2010-01-29,3.377695083618164,3.4436523189690442,3.3638094021328357,3.4193524591349096,124600
2010-02-01,3.4193520545959473,3.4193520545959473,3.377694684007629,3.377694684007629,72000
2010-02-02,3.4679527282714844,3.4679527282714844,3.419353000902992,3.422824173528732,101900
2010-02-03,3.4471230506896973,3.464479900366577,3.4297658699521305,3.4401800459703957,75700
2010-02-04,3.336038589477539,3.429767203260617,3.336038589477539,3.429767203260617,134800
2010-02-05,3.3256242275238037,3.346452917578918,3.218010266911307,3.3395099105402806,271100
2010-02-08,3.2909111976623535,3.3429827785231474,3.290911197662354,3.3256255849028826,68200
2010-02-09,3.3186819553375244,3.353396001572055,3.304796270631545,3.3186819553375244,133200
2010-02-10,3.3256614208221436,3.3361306893395346,3.304723549390294,3.3186822412786823,89200
2010-02-11,3.3640477657318115,3.3640477657318115,3.3117024263322263,3.325661116945162,68000
2010-02-12,3.3570683002471924,3.3605580561488346,3.3151922278318056,3.3291509186369344,100800
2010-02-16,3.4198825359344482,3.426861714856016,3.3745167081392307,3.378006464000733,179700
2010-02-17,3.4408204555511475,3.454779146398764,3.4303515206157953,3.4303515206157953,75400
2010-02-18,3.4792065620422363,3.4826959846085246,3.4373304960342765,3.4373304960342765,89400
2010-02-19,3.4861860275268555,3.5036344730030504,3.461758403541032,3.46873758205066,185400
2010-02-22,3.4792065620422363,3.489675495343879,3.4687372959392047,3.489675495343879,114600
2010-02-23,3.4652469158172607,3.4826950222314133,3.444308722198461,3.4757158462260116,193300
2010-02-24,3.4826953411102295,3.489674850555979,3.4617574783756373,3.4617574783756373,137800
2010-02-25,3.4617581367492676,3.4652478921358405,3.4198820705145656,3.4268612484863206,137500
2010-02-26,3.4722280502319336,3.479207562975224,3.461759113918484,3.461759113918484,78400
2010-03-01,3.514103889465332,3.5175936455998102,3.4966557743958675,3.507124709997839,176700
2010-03-02,3.521083116531372,3.5350418071371865,3.479207044713929,3.5280622954335614,105900
2010-03-03,3.528062343597412,3.5490005461926923,3.5210831645999456,3.528062343597412,68700
2010-03-04,3.5350403785705566,3.5455093090938954,3.524571448047218,3.5280608696874634,70200
2010-03-05,3.590876817703247,3.5943665737962145,3.5524904990849806,3.5524904990849806,103100
2010-03-08,3.6048340797424316,3.6118135891605756,3.5838962170906523,3.587385638998398,108100
2010-03-09,3.608325481414795,3.625773930122898,3.5873872764047756,3.594366789008608,75400
2010-03-10,3.6257739067077637,3.6362428427444264,3.59785652207568,3.59785652207568,69300
2010-03-11,3.6397311687469482,3.646710345761678,3.6083240401773,3.6187929721000676,89800
2010-03-12,3.657179832458496,3.657179832458496,3.629262454561973,3.6362419654368017,106200
2010-03-15,3.660670280456543,3.6746289720456433,3.6257737178845213,3.6746289720456433,80300
2010-03-16,3.667649269104004,3.6746284475015645,3.653690579507472,3.6571800023055463,97300
2010-03-17,3.706035852432251,3.7199945430462518,3.6816082270581085,3.6816082270581085,159600
2010-03-18,3.7165045738220215,3.7304632636346318,3.6850977713447106,3.699056461157321,118100
2010-03-19,3.6711390018463135,3.709525314797424,3.6606697351130393,3.6711390018463135,137800
2010-03-22,3.681607484817505,3.692076417467028,3.632751911117447,3.6502003540675654,130900
2010-03-23,3.7025461196899414,3.7060358755655836,3.6711393152134733,3.685098005914605,144400
2010-03-24,3.6711390018463135,3.699056380865559,3.6711390018463135,3.692076869710043,90600
