Price,Close,High,Low,Open,Volume
Ticker,KWM,KWM,KWM,KWM,KWM
Date,,,,,
2025-05-14,2.5999999046325684,4.190000057220459,2.109999895095825,2.5,807200
2025-05-15,1.7899999618530273,3.0,1.600000023841858,2.6500000953674316,1571700
2025-05-16,2.0299999713897705,2.0799999237060547,1.7400000095367432,1.8600000143051147,635200
2025-05-19,1.8899999856948853,2.0299999713897705,1.75,1.899999976158142,577400
2025-05-20,1.75,1.8899999856948853,1.690000057220459,1.850000023841858,252200
2025-05-21,1.7400000095367432,1.7699999809265137,1.559999942779541,1.75,186300
2025-05-22,1.6799999475479126,1.850000023841858,1.6100000143051147,1.6799999475479126,127500
2025-05-23,1.7100000381469727,1.8200000524520874,1.6799999475479126,1.7100000381469727,128400
2025-05-27,1.5800000429153442,1.9900000095367432,1.5199999809265137,1.8619999885559082,319900
2025-05-28,1.684999942779541,1.7100000381469727,1.649999976158142,1.6950000524520874,41900
2025-05-29,1.6399999856948853,1.7079999446868896,1.5199999809265137,1.690000057220459,60700
2025-05-30,1.649999976158142,1.7000000476837158,1.5700000524520874,1.6399999856948853,85500
2025-06-02,1.6790000200271606,1.7599999904632568,1.6100000143051147,1.6699999570846558,44000
2025-06-03,1.9199999570846558,2.069999933242798,1.6399999856948853,1.659999966621399,435800
2025-06-04,4.480000019073486,6.46999979019165,3.680000066757202,4.760000228881836,116715200
2025-06-05,3.569999933242798,4.900000095367432,3.2360000610351562,4.829999923706055,4100100
2025-06-06,3.4000000953674316,3.940000057220459,3.2200000286102295,3.880000114440918,1016400
2025-06-09,5.510000228881836,5.73799991607666,3.809999942779541,3.9000000953674316,7535900
2025-06-10,7.289999961853027,8.479999542236328,4.5,5.070000171661377,9844500
2025-06-11,6.460000038146973,7.583000183105469,6.03000020980835,7.355000019073486,1638400
2025-06-12,5.869999885559082,6.949999809265137,5.800000190734863,6.610000133514404,1145100
2025-06-13,2.9000000953674316,5.854000091552734,2.609999895095825,5.78000020980835,2585800
2025-06-16,4.119999885559082,4.269999980926514,3.5299999713897705,4.079999923706055,7134900
2025-06-17,4.639999866485596,4.849999904632568,3.740000009536743,3.740000009536743,1592600
2025-06-18,4.289999961853027,4.989999771118164,4.130000114440918,4.650000095367432,836900
2025-06-20,4.159999847412109,4.75,3.859999895095825,4.409999847412109,650600
2025-06-23,3.6700000762939453,4.138999938964844,3.299999952316284,4.099999904632568,737400
2025-06-24,3.890000104904175,4.0,3.640000104904175,3.9000000953674316,1288200
2025-06-25,3.859999895095825,4.349999904632568,3.759999990463257,3.8399999141693115,543500
2025-06-26,3.9100000858306885,4.03000020980835,3.799999952316284,3.819999933242798,229300
2025-06-27,3.7100000381469727,4.03000020980835,3.6500000953674316,3.950000047683716,373600
2025-06-30,3.380000114440918,3.7699999809265137,3.309999942779541,3.700000047683716,328700
