Price,Close,High,Low,Open,Volume
Ticker,ELIL,ELIL,ELIL,ELIL,ELIL
Date,,,,,
2025-03-27,23.1070499420166,23.1070499420166,22.792803625528755,22.792803625528755,1100
2025-03-28,22.979761123657227,23.439197131782638,22.872360670814224,23.439197131782638,1600
2025-03-31,23.266162872314453,23.266162872314453,21.99724501090975,21.99724501090975,400
2025-04-01,21.997243881225586,22.83755379397924,21.917687924377688,22.03702091126772,600
2025-04-02,22.853466033935547,22.853466033935547,22.027076458965347,22.027076458965347,400
2025-04-03,21.146987915039062,22.17624396458052,21.146987915039062,22.17624396458052,1600
2025-04-04,18.399322509765625,19.988453859047386,18.399322509765625,19.789563015966852,4000
2025-04-07,17.61768341064453,17.61768341064453,16.92455096068892,17.54210496558152,1700
2025-04-08,17.780773162841797,19.491229146097112,17.218910025796838,19.242616534276394,10800
2025-04-09,19.140188217163086,19.140188217163086,15.941041949329529,16.68687981270264,4800
2025-04-10,17.447633743286133,17.85535828824725,17.447633743286133,17.60177425048412,1500
2025-04-11,17.967731475830078,17.967731475830078,17.223881448508447,17.223881448508447,4900
2025-04-14,19.066598892211914,19.066598892211914,18.29788797793196,19.023836354274856,19000
2025-04-15,19.188915252685547,19.560840264150062,19.188915252685547,19.29233818966722,1500
2025-04-16,18.062204360961914,19.12328247263611,17.9180085846497,19.12328247263611,2000
2025-04-17,23.2969913482666,24.015978617585574,22.51435817111774,23.250251295793223,20100
2025-04-21,22.01514434814453,23.508807817971313,21.49106854086925,23.508807817971313,7200
2025-04-22,22.527286529541016,22.74308323897539,21.80929316389906,22.395025192742896,10800
2025-04-23,22.664520263671875,23.368591354841143,22.2458571002802,23.210473340902272,10400
2025-04-24,24.30436897277832,24.30436897277832,22.633691951537134,22.89423709854913,8800
2025-04-25,25.635936737060547,25.686654300325294,24.20492340054507,24.263595990562212,8800
2025-04-28,25.1496524810791,25.383347044150444,24.47640948920176,25.11981828511175,13700
2025-04-29,25.730411529541016,26.034713124928004,25.159595665380802,25.159595665380802,20800
2025-04-30,26.243547439575195,26.62143968242546,25.497709583004347,25.67671097206355,22400
2025-05-01,20.207233428955078,23.41930802076782,20.187343964152603,23.41930802076782,127300
2025-05-02,21.778465270996094,22.146412785509554,20.943126710748462,21.58951914750195,71900
2025-05-05,21.609407424926758,22.02707668209795,21.239472122306047,21.360794817009708,21100
2025-05-06,19.26250648498535,21.311073927037768,18.905497612160996,21.311073927037768,28800
2025-05-07,19.21278190612793,19.550895202344563,19.104387553342125,19.451449780499026,21900
2025-05-08,18.022424697875977,18.745391358476308,17.412827603975234,18.705612430036894,63000
2025-05-09,17.184104919433594,18.442084165437784,17.16421545467719,17.9597750772957,20000
2025-05-12,18.10894203186035,18.56539632724165,16.676934729934302,16.676934729934302,129800
2025-05-13,17.671384811401367,18.287943023317833,17.586855537505457,18.287943023317833,54000
2025-05-14,16.259265899658203,18.2183326831842,16.15982047125159,17.800663401287455,133300
2025-05-15,17.104549407958984,17.223882406114882,16.110098905095413,16.696824853526024,153800
2025-05-16,18.170597076416016,18.25810995591668,17.343215511797982,17.412826736334686,76000
2025-05-19,18.049274444580078,18.247171379854418,17.750940082228784,17.9995526831094,39500
2025-05-20,17.63160514831543,18.29788699262201,17.502327430806815,18.29788699262201,28900
2025-05-21,16.610305786132812,17.367084193133422,16.610305786132812,17.367084193133422,72900
2025-05-22,16.181697845458984,16.45815496215672,16.011647280915774,16.318932499579095,75000
2025-05-23,16.096176147460938,16.259265584700866,15.911207540401827,16.010652966882088,21100
2025-05-27,16.62721061706543,16.865878494237045,16.20954135782418,16.318931512814217,107300
2025-05-28,16.26523208618164,16.744555644439746,16.13992998183078,16.716711153864814,41300
2025-05-29,16.382577896118164,16.597378802163572,16.24932075984651,16.308987256689402,57000
2025-05-30,17.184104919433594,17.462549838968194,16.32887690254588,16.40843286480773,91400
2025-06-02,17.551055908203125,17.551055908203125,16.816156717496753,17.0846587903838,39000
2025-06-03,17.79071807861328,18.009498393203163,17.343216510773807,17.57193966078712,28000
2025-06-04,18.49677848815918,18.745391097148513,17.96971907426687,17.96971907426687,55500
2025-06-05,18.363521575927734,18.59622413396275,17.867290256170303,18.496778709822536,143200
2025-06-06,18.617107391357422,18.715557013967203,18.39236175839252,18.546500362965602,38700
2025-06-09,18.785167694091797,19.043725029076363,18.54649982258996,18.636000511498604,43700
2025-06-10,20.441923141479492,20.441923141479492,19.313221656758436,19.360955612034886,56000
2025-06-11,20.44490623474121,21.082349698577175,20.31662241865101,20.54534556041691,60400
2025-06-12,20.603025436401367,20.982905489082373,20.396179554652154,20.524463378152358,46300
2025-06-13,21.05251693725586,21.27129536209708,20.45584626424079,20.465790996746815,67600
2025-06-16,20.375295639038086,21.271294571080727,20.316623047169042,20.96798687959929,53300
2025-06-17,19.559846878051758,20.23706740400243,19.491229552971117,20.23706740400243,51200
2025-06-18,19.163061141967773,19.39178429639425,19.023836785425075,19.39178429639425,25000
2025-06-20,18.168609619140625,18.894557970138457,17.819557688818005,18.894557970138457,45900
2025-06-23,18.457000732421875,19.51111962715036,18.228277572849464,18.775224588655455,68200
2025-06-24,18.90999984741211,19.1200008392334,18.209999084472656,18.579999923706055,32000
2025-06-25,19.531999588012695,19.84000015258789,18.687000274658203,18.764999389648438,58100
2025-06-26,19.71500015258789,19.836999893188477,19.469999313354492,19.739999771118164,35700
2025-06-27,18.733999252319336,19.899999618530273,18.670000076293945,19.549999237060547,41400
2025-06-30,18.81999969482422,18.95599937438965,18.639999389648438,18.729999542236328,27800
