Price,Close,High,Low,Open,Volume
Ticker,AGEM,AGEM,AGEM,AGEM,AGEM
Date,,,,,
2025-02-19,29.870441436767578,29.90999274563507,29.534264740944938,29.534264740944938,4300
2025-02-20,29.71718406677246,29.97426191008075,29.427476205895164,29.97426191008075,3200
2025-02-21,29.601499557495117,30.33516012390312,29.45516423972424,29.722128033029033,11700
2025-02-24,29.579748153686523,29.579748153686523,29.425501438963682,29.425501438963682,400
2025-02-25,29.40671157836914,29.483835872332186,29.158533351486607,29.217858425828105,5200
2025-02-26,29.489770889282227,29.583702420340032,29.336512394062428,29.583702420340032,1000
2025-02-27,29.170400619506836,29.366175069680434,29.170400619506836,29.296960280058904,1400
2025-02-28,28.959793090820312,28.959793090820312,28.713593177534552,28.713593177534552,4800
2025-03-03,28.32204246520996,28.8223555720126,28.32204246520996,28.812467745034706,800
2025-03-04,28.550447463989258,28.625593441696505,28.1796624319894,28.29831447202984,2900
2025-03-05,28.964738845825195,28.964738845825195,28.68393058653402,28.772919145970103,2500
2025-03-06,28.942983627319336,29.405723739313157,28.852018637887543,29.405723739313157,1700
2025-03-07,29.199073791503906,29.199073791503906,28.941007729814498,29.09920919029636,2600
2025-03-10,28.56824493408203,28.69381826514112,28.515841147191004,28.69381826514112,400
2025-03-11,28.6374568939209,28.6374568939209,28.476288898952614,28.634490357264898,3700
2025-03-12,28.99044418334961,29.049769257924574,28.772917652634654,28.772917652634654,2100
2025-03-13,28.877727508544922,28.89651494662614,28.772919931359056,28.779841222039448,1000
2025-03-14,29.361228942871094,29.361228942871094,29.079432483718115,29.079432483718115,700
2025-03-17,29.855609893798828,29.91987982614943,29.672689809627286,29.672689809627286,3900
2025-03-18,29.65291404724121,29.660823554424304,29.49471258811842,29.603476798481648,1500
2025-03-19,29.82100486755371,29.82100486755371,29.607433075340943,29.607433075340943,2600
2025-03-20,29.498668670654297,29.633139728375706,29.455164493277223,29.455164493277223,2900
2025-03-21,29.36815071105957,29.385948044975063,29.199073209997202,29.277185721753668,5200
2025-03-24,29.419567108154297,29.46504960408914,29.168422334710396,29.168422334710396,900
2025-03-25,29.649049758911133,29.649049758911133,29.594412457140184,29.624214277228738,2200
2025-03-26,29.41559410095215,29.574543458286627,29.41559410095215,29.564608886599995,300
2025-03-27,29.535799026489258,29.55467338572239,28.342684100445158,28.342684100445158,3300
2025-03-28,29.056964874267578,29.276512660629848,29.013253136813503,29.276512660629848,10700
2025-03-31,28.938743591308594,28.938743591308594,28.65064859710343,28.66058316860371,1000
2025-04-01,28.9735164642334,28.9735164642334,28.845361814165187,28.845361814165187,400
2025-04-02,29.01126480102539,29.097695385213317,29.01126480102539,29.097695385213317,300
2025-04-03,28.570180892944336,28.680452172790275,26.147193297251913,26.147193297251913,1300
2025-04-04,26.81776237487793,26.902203389088122,26.604173827983544,26.842597855832356,800
2025-04-07,25.879961013793945,25.879961013793945,24.807051901593546,24.807051901593546,700
2025-04-08,25.33555793762207,26.167062430111912,25.33555793762207,26.167062430111912,7200
2025-04-09,27.202220916748047,27.202220916748047,25.342511963542805,25.571001422517185,1500
