Price,Close,High,Low,Open,Volume
Ticker,VTRS,VTRS,VTRS,VTRS,VTRS
Date,,,,,
2010-01-04,15.655303955078125,15.697119293889012,15.312426152289252,15.34587842333796,3611900
2010-01-05,15.488049507141113,15.605129281668633,15.287340638625809,15.429509619877352,7942400
2010-01-06,15.337522506713867,15.471328463111734,15.270619528514935,15.362611721698276,6838100
2010-01-07,15.07827377319336,15.33752261617788,15.069910701472201,15.212079730546197,6821900
2010-01-08,14.568135261535645,14.88592396125278,14.007822305511482,14.802296447443194,20293300
2010-01-11,14.860833168029785,14.902646915995161,14.584858284218475,14.584858284218475,8390400
2010-01-12,14.559772491455078,14.844110510531829,14.501232592543856,14.643401602082232,4852200
2010-01-13,14.894288063049316,14.95282796480682,14.576499341326002,14.635039243083506,4700900
2010-01-14,14.944467544555664,15.028095070063484,14.827386137677667,14.844112280816352,7066300
2010-01-15,15.220439910888672,15.237164456061043,14.735393008854242,14.735393008854242,7216400
2010-01-19,15.672037124633789,15.680400196149536,15.128450236852496,15.136813308368245,9341800
2010-01-20,15.237163543701172,15.663670524362898,15.14517296793742,15.55495380933576,5800600
2010-01-21,15.003007888793945,15.412788837107568,14.952829457911815,15.278982878274256,5505600
2010-01-22,14.86920166015625,15.11172435798119,14.835749373508495,14.986281473237751,5598200
2010-01-25,14.785571098327637,15.053182985069602,14.785571098327637,14.785571098327637,3790000
2010-01-26,15.128445625305176,15.220437788843988,14.69357560960282,14.701938678569286,11144600
2010-01-27,15.262255668640137,15.270618739869697,15.036457530720188,15.136812790382189,5142500
2010-01-28,14.99463939666748,15.295703492759193,14.760478255808119,15.262251217596882,6756500
2010-01-29,15.245530128479004,15.446239060639579,15.053184267878386,15.061547339438343,7603500
2010-02-01,15.153533935546875,15.429508814741148,15.053178708979768,15.345879725117262,4803700
2010-02-02,15.220439910888672,15.253890596325943,14.902649626225667,15.228801385928593,4753300
2010-02-03,15.061545372009277,15.320794176132127,14.936102505181616,15.312431105664603,7157700
2010-02-04,14.86920166015625,15.078273666426256,14.6768542021173,14.961192258251934,6957900
2010-02-05,14.961191177368164,15.044820292852876,14.626676310522026,14.936103559287645,7505500
2010-02-08,14.852474212646484,15.053183129630433,14.810658858008567,15.04482005870285,3469400
2010-02-09,14.785571098327637,15.019730701680524,14.668491296651192,14.88592475830954,5953400
2010-02-10,14.727032661437988,14.885926238053015,14.459420748093915,14.727032661437988,5483500
2010-02-11,15.295706748962402,15.312431295011665,14.643401600262797,14.660127741404672,7887400
2010-02-12,15.312432289123535,15.337521502465187,14.885925232871763,15.01973118050847,3703600
2010-02-16,15.621856689453125,15.638582828628882,15.295704950988004,15.387695526269813,4256400
2010-02-17,15.780753135681152,15.822566892010425,15.479688985814196,15.63858413103204,4494000
2010-02-18,15.772390365600586,15.856017879850857,15.638584428689045,15.805841052282176,3726000
2010-02-19,15.948009490966797,15.973098701402805,15.755663662901654,15.76402673304699,4826300
2010-02-22,16.399608612060547,16.474874661603046,15.897835480141499,16.014915292721913,11221800
2010-02-23,16.02327537536621,16.474871588380438,15.998186165167915,16.3076133772435,7143200
2010-02-24,16.240711212158203,16.36615407914654,15.989825478181526,15.989825478181526,8683700
2010-02-25,17.311159133911133,17.587134060621366,16.692304721198493,16.750846210579137,27066600
2010-02-26,17.846384048461914,17.955100774442688,17.194078907299502,17.311160298847174,13308600
2010-03-01,17.879833221435547,18.063817566107666,17.66239978788343,17.896559360968006,19325900
2010-03-02,17.854747772216797,17.988553714516257,17.762755588726172,17.955101431395065,11763600
2010-03-03,17.670759201049805,17.930009548280843,17.595494772119167,17.930009548280843,7016100
2010-03-04,17.804567337036133,17.896557906805153,17.444963341769764,17.570406187885574,8046500
2010-03-05,18.20598602294922,18.28961512304316,17.73766370046012,17.879832692092094,8994500
2010-03-08,17.91329002380371,18.164175799772167,17.88820080816972,18.055459055543935,7429000
2010-03-09,18.07217788696289,18.080540955457035,17.854742891391773,18.063814818468746,6069300
2010-03-10,18.239437103271484,18.398332237402208,18.0387282157291,18.139083457046517,10665500
2010-03-11,18.38160514831543,18.440145038104273,18.164170132605175,18.205985478948897,6294600
2010-03-12,18.35651969909668,18.43178573629385,18.222713765211168,18.398333455276195,3526300
2010-03-15,18.35651969909668,18.398333455276195,18.16417227343027,18.398333455276195,6283300
2010-03-16,18.47359848022461,18.481961550020774,18.197623557321034,18.2059866271172,3711900
2010-03-17,18.48196029663086,18.58231393719423,18.38996813020414,18.440144950485823,3235900
2010-03-18,18.699398040771484,18.749574868377245,18.431786166750637,18.431786166750637,4579900
2010-03-19,18.84156608581543,19.134265561141945,18.674307875549555,18.816476875747796,10816600
2010-03-22,19.159353256225586,19.234619285384483,18.87501527831251,18.891741417035018,8485900
2010-03-23,19.16771697998047,19.485505651095608,19.150990840686926,19.435328828307416,9305600
2010-03-24,18.95028305053711,19.176081158782928,18.84992939915621,19.117541262961982,6586500
2010-03-25,18.615768432617188,19.20116899258072,18.582316151714533,19.12590455073484,5504600
2010-03-26,18.716121673583984,18.766300093834573,18.406696057501247,18.732847813667515,5311000
2010-03-29,19.125904083251953,19.192807048329446,18.69103401270199,18.84156608289948,5610400
2010-03-30,18.941925048828125,19.150997072755793,18.88338513734325,19.084094088902656,7809400
2010-03-31,18.99209976196289,19.209534833919065,18.89174609496329,19.067365809758982,4774000
2010-04-01,19.368431091308594,19.510600123472226,19.059005406365483,19.15099600711169,9407400
2010-04-05,19.443695068359375,19.761483791291774,19.242986149387434,19.351702882337474,6847100
2010-04-06,19.092458724975586,19.426973671638603,19.075732578869165,19.401886047572056,8324600
2010-04-07,19.000457763671875,19.259708123615066,18.858288777445477,19.06736072218475,6361900
2010-04-08,18.858291625976562,18.967009946914523,18.632495103821938,18.89174390783212,5547100
2010-04-09,18.849929809570312,18.983735744386518,18.75793763122446,18.925194252198434,2660400
2010-04-12,18.84156608581543,19.084088736099186,18.77466312072758,18.90010598088073,6061400
2010-04-13,18.84156608581543,19.008822700988794,18.808113805725252,18.84156608581543,3398300
2010-04-14,18.48196029663086,18.85828884138203,18.297975963777418,18.833201228787367,6898600
2010-04-15,18.440149307250977,18.548867637822067,18.2812557396359,18.306343358157893,5189600
2010-04-16,18.189260482788086,18.49868768479574,18.063817626063212,18.389969372566377,6881600
2010-04-19,18.03873062133789,18.27289181891083,17.904924678465544,18.0554567629701,6216600
2010-04-20,18.239437103271484,18.323066205187256,17.980188322915794,18.063817424831566,4005100
2010-04-21,18.465234756469727,18.49868703446965,18.080543130025053,18.239436665247464,6665800
2010-04-22,18.364879608154297,18.548863947876637,18.14744618045185,18.4652348475567,9234500
2010-04-23,18.599042892456055,18.60740596295164,18.28961725958242,18.43178626782216,5603800
2010-04-26,18.189260482788086,18.73284725865751,18.147446728910616,18.73284725865751,5959700
2010-04-27,17.86311149597168,18.306343097880944,17.82965921162766,18.164174079604287,7836700
2010-04-28,18.155807495117188,18.264525803104032,17.871471108679632,17.904921791457767,8084900
2010-04-29,18.20598602294922,18.281252053524526,17.160626259506003,17.9550987226674,25933000
2010-04-30,18.406696319580078,18.55722839229013,18.105632174159968,18.164172070193317,10353600
2010-05-03,18.42342185974121,18.68267064591184,18.297977406507616,18.32306661617283,9073600
2010-05-04,17.86311149597168,18.323069240052952,17.796208522376354,18.172537150690292,8909700
2010-05-05,18.256160736083984,18.448506527516276,17.804566199891113,17.89655676378486,9387900
2010-05-06,17.871469497680664,18.33979018000525,17.15226153922014,18.22271040819717,9884900
2010-05-07,17.846384048461914,18.113995923269286,17.470053852581177,17.879834735266538,14260900
2010-05-10,18.247800827026367,18.364880616849458,17.921649072466323,18.05545500229057,12231700
2010-05-11,18.20598602294922,18.339791945062558,17.913284970166636,17.980187931223305,13738200
2010-05-12,18.06382179260254,18.130724771293583,17.52859636798137,18.11399862784761,11543800
2010-05-13,17.679128646850586,18.105635738461014,17.612225667485784,17.980192851538618,6570500
