Date,Close,High,Low,Open,Volume,Daily Return,MA20,MA50,Range
2010-01-04,6.431895732879639,6.446622218528988,6.382907496530451,6.4144643088171485,493729600,,,,0.06371472199853745
2010-01-05,6.443016052246094,6.479381644029889,6.409054448902572,6.449628123940107,601904800,0.0017289334013310675,,,0.07032719512731678
2010-01-06,6.340530872344971,6.46856180575513,6.333918801147596,6.443015568304612,552160000,-0.015906398349790796,,,0.13464300460753442
2010-01-07,6.328812122344971,6.371489655739187,6.282829354292311,6.363975934848162,477131200,-0.001848228521544315,,,0.08866030144687631
2010-01-08,6.370884895324707,6.371486393954864,6.283127489111216,6.320393920585509,447610800,0.006647815129665613,,,0.08835890484364839
2010-01-11,6.314685344696045,6.401541520525446,6.264795057785504,6.395530545893654,462229600,-0.00882130999885189,,,0.13674646273994195
2010-01-12,6.242855072021484,6.304466760171064,6.203784940266471,6.287034532272156,594459600,-0.01137511510924194,,,0.1006818199045938
2010-01-13,6.330915451049805,6.339330817765656,6.134061196129188,6.24736569038126,605892000,0.014105786216787042,,,0.205269621636468
2010-01-14,6.294246673583984,6.325202784995313,6.281924579512755,6.3146839829247385,432894000,-0.005792018192209425,,,0.04327820548255801
2010-01-15,6.18905782699585,6.35946533111232,6.187254534768165,6.339328567903183,594067600,-0.016711904067820638,,,0.17221079634415482
2010-01-19,6.4628520011901855,6.467360232264817,6.228430004309414,6.261188612985054,730007600,0.04423842559687885,,,0.23893022795540375
2010-01-20,6.363374710083008,6.478181145630884,6.29635352910035,6.458946423013752,612152800,-0.01539216604199789,,,0.18182761653053436
2010-01-21,6.253373622894287,6.410857943534868,6.227527235262426,6.373891654424182,608154400,-0.01728659590239434,,,0.18333070827244224
2010-01-22,5.943215847015381,6.236244073750303,5.925484272268936,6.214605365026937,881767600,-0.04959847189417643,,,0.3107598014813666
2010-01-25,6.103104114532471,6.152091958036158,6.016548076765952,6.0862737850019455,1065699600,0.02690265197037789,,,0.13554388127020633
2010-01-26,6.189359664916992,6.4228808405773234,6.088377686732361,6.189660213684209,1867110000,0.014133062252556616,,,0.3345031538449623
2010-01-27,6.247663497924805,6.328809238977538,5.996710550965683,6.216707383224007,1722568400,0.009420010496125286,,,0.3320986880118548
2010-01-28,5.989499568939209,6.176136353810272,5.971767992962594,6.15900587541027,1173502400,-0.04132167634690087,,,0.2043683608476785
2010-01-29,5.772208213806152,6.076957874297585,5.7178100850159295,6.043297211360738,1245952400,-0.0362787162152749,,,0.35914778928165525
2010-02-01,5.852449893951416,5.89061877033047,5.74936411362262,5.781522016944639,749876400,0.013901383521359945,6.223200058937072,,0.14125465670785076
2010-02-02,5.886413097381592,5.90023834012935,5.811879012379328,5.887916242425218,698342400,0.005803245486181385,6.19592592716217,,0.08835932775002231
2010-02-03,5.987695217132568,6.016848043175157,5.843134485660221,5.865675239529576,615328000,0.017206084261403465,6.173159885406494,,0.17371355751493578
2010-02-04,5.771906852722168,5.961848838453971,5.757480513410889,5.912559648340441,757652000,-0.03603863533216689,6.144728684425354,,0.2043683250430819
2010-02-05,5.874391078948975,5.890620711551353,5.735841314458495,5.789338189762583,850306800,0.017755696486763783,6.1220076322555546,,0.1547793970928577
2010-02-08,5.834119319915772,5.947123254067559,5.830512734540702,5.881304676039466,478270800,-0.006855478038824692,6.095169353485107,,0.11661051952685764
2010-02-09,5.896330833435059,5.935701514100808,5.8530526179297,5.9032430531051245,632886800,0.01066339409736039,6.074251627922058,,0.08264889617110782
2010-02-10,5.864171981811523,5.908652789447505,5.838325595387867,5.887313429855968,370361600,-0.005454044647762779,6.05531747341156,,0.0703271940596375
2010-02-11,5.970866680145264,6.003325552010251,5.832316881818939,5.856961484226277,550345600,0.018194333089934567,6.037315034866333,,0.17100867019131183
2010-02-12,6.022256374359131,6.0601247027326615,5.87559183939284,5.954033032795238,655468800,0.008606739518192796,6.023715519905091,,0.18453286333982177
2010-02-16,6.113021373748779,6.12173688543305,6.0565194177289605,6.0691420628050246,543737600,0.015071593394146543,6.019913697242737,,0.06521746770408932
2010-02-17,6.0874762535095215,6.140371229837668,6.036683914686757,6.136764644742558,436396800,-0.004178804338711539,6.001144909858704,,0.10368731515091145
2010-02-18,6.098896026611328,6.127748304794308,6.038486932813643,6.059825091123259,422825200,0.0018759454043411061,5.987920975685119,,0.08926137198066542
