Date,Close,High,Low,Open,Volume,Daily Return,MA20,MA50,Range
2010-03-18,6.638000011444092,6.642499923706055,6.521999835968018,6.551000118255615,100426000,0.010811649174771176,6.310874962806702,6.210109968185424,0.12050008773803711
2010-03-19,6.517499923706055,6.685500144958496,6.482999801635742,6.685500144958496,178100000,-0.01815307133628985,6.342949962615966,6.208209962844848,0.2025003433227539
2010-03-22,6.523499965667725,6.547999858856201,6.432000160217285,6.510000228881836,107668000,0.0009206048380370202,6.374099969863892,6.208679962158203,0.11599969863891602
2010-03-23,6.4629998207092285,6.546999931335449,6.403500080108643,6.54449987411499,84262000,-0.009274184912531624,6.404149961471558,6.204419956207276,0.14349985122680664
2010-03-24,6.4019999504089355,6.46999979019165,6.360000133514404,6.432000160217285,93928000,-0.009438321521351822,6.424949955940247,6.202149953842163,0.1099996566772461
2010-03-25,6.736499786376953,6.8454999923706055,6.4019999504089355,6.456999778747559,324192000,0.052249271877399917,6.466274952888488,6.20952995300293,0.4435000419616699
2010-03-26,6.752999782562256,6.8495001792907715,6.688000202178955,6.744999885559082,131314000,0.0024493426421048348,6.507924938201905,6.215479946136474,0.1614999771118164
2010-03-29,6.75600004196167,6.831500053405762,6.7164998054504395,6.768499851226807,92538000,0.0004442854281088149,6.534374928474426,6.223249950408936,0.11500024795532227
2010-03-30,6.828999996185303,6.9095001220703125,6.76800012588501,6.7870001792907715,123854000,0.010805203340767955,6.5619999170303345,6.232689952850341,0.14149999618530273
2010-03-31,6.78849983215332,6.840000152587891,6.723999977111816,6.800000190734863,92012000,-0.005930614153551894,6.586699914932251,6.240849952697754,0.11600017547607422
2010-04-01,6.5904998779296875,6.825500011444092,6.559000015258789,6.789999961853027,175716000,-0.02916696753615844,6.594899916648865,6.246879949569702,0.26649999618530273
2010-04-05,6.57450008392334,6.686999797821045,6.539000034332275,6.642499923706055,116330000,-0.002427705682831127,6.601349925994873,6.251749954223633,0.14799976348876953
2010-04-06,6.7779998779296875,6.800000190734863,6.559000015258789,6.561500072479248,159006000,0.030952892449414682,6.614974927902222,6.265879955291748,0.24100017547607422
2010-04-07,6.743500232696533,6.803999900817871,6.692999839782715,6.797999858856201,118908000,-0.005089944800012569,6.630099940299988,6.280439958572388,0.11100006103515625
2010-04-08,7.047999858856201,7.0625,6.735499858856201,6.735499858856201,253782000,0.04515453631680333,6.656224942207336,6.301919956207275,0.32700014114379883
2010-04-09,7.002999782562256,7.066500186920166,6.953499794006348,7.035999774932861,120222000,-0.006384800964120418,6.672424936294556,6.319229955673218,0.11300039291381836
2010-04-12,7.059999942779541,7.145500183105469,6.984000205993652,7.0,108906000,0.008139391973025267,6.695874929428101,6.33439995765686,0.1614999771118164
2010-04-13,7.007999897003174,7.098999977111816,6.955999851226807,7.061500072479248,95710000,-0.007365445637085188,6.718449926376342,6.349149951934814,0.14300012588500977
2010-04-14,7.214000225067139,7.224999904632568,6.960000038146973,7.017000198364258,158006000,0.02939502441374997,6.749674940109253,6.374559955596924,0.2649998664855957
2010-04-15,7.290999889373779,7.354499816894531,7.199999809265137,7.227499961853027,156592000,0.010673643180531434,6.785874938964843,6.402259950637817,0.15450000762939453
2010-04-16,7.108500003814697,7.358500003814697,7.072500228881836,7.24399995803833,167936000,-0.025030844647942585,6.809399938583374,6.4253299522399905,0.28599977493286133
2010-04-19,7.121500015258789,7.183499813079834,6.956500053405762,7.117499828338623,120440000,0.0018287981201541292,6.83959994316101,6.451819953918457,0.22699975967407227
2010-04-20,7.210000038146973,7.23199987411499,7.105000019073486,7.191500186920166,86234000,0.012427160387356695,6.873924946784973,6.478629951477051,0.1269998550415039
2010-04-21,7.321499824523926,7.449999809265137,7.176000118255615,7.258500099182129,147488000,0.015464602744386324,6.916849946975708,6.508229951858521,0.2739996910095215
2010-04-22,7.504499912261963,7.554500102996826,7.294000148773193,7.350500106811523,303316000,0.024994890681423465,6.971974945068359,6.540289945602417,0.2604999542236328
2010-04-23,7.18149995803833,7.454500198364258,7.120999813079834,7.269000053405762,379504000,-0.04304083656472135,6.994224953651428,6.566559944152832,0.33350038528442383
2010-04-26,7.355500221252441,7.386499881744385,7.144999980926514,7.159999847412109,186366000,0.02422895832775862,7.024349975585937,6.593579950332642,0.2414999008178711
2010-04-27,7.10099983215332,7.322000026702881,7.055500030517578,7.277500152587891,172780000,-0.034600011072501435,7.04159996509552,6.615939950942993,0.26649999618530273
2010-04-28,6.96750020980835,7.137499809265137,6.934500217437744,7.129499912261963,184706000,-0.018800116251303733,7.048524975776672,6.637759952545166,0.20299959182739258
2010-04-29,7.08650016784668,7.122499942779541,6.989500045776367,7.004499912261963,126284000,0.017079290198055652,7.06342499256134,6.663179960250854,0.13299989700317383
2010-04-30,6.855000019073486,7.070000171661377,6.8454999923706055,7.070000171661377,122270000,-0.0326677687560879,7.07664999961853,6.682199964523315,0.22450017929077148
2010-05-03,6.874499797821045,6.9720001220703125,6.805500030517578,6.860000133514404,113092000,0.002844606665689531,7.091649985313415,6.702169961929322,0.16650009155273438
2010-05-04,6.491499900817871,6.790500164031982,6.419000148773193,6.781000137329102,253356000,-0.05571312943009621,7.077324986457825,6.713989963531494,0.37150001525878906
2010-05-05,6.546500205993652,6.58050012588501,6.377500057220459,6.400000095367432,189162000,0.008472665180022876,7.067474985122681,6.727679967880249,0.20300006866455078
2010-05-06,6.435500144958496,6.616499900817871,6.03000020980835,6.5,203780000,-0.016955633933002923,7.036849999427796,6.736669969558716,0.5864996910095215
2010-05-07,6.249000072479248,6.559000015258789,6.188000202178955,6.398499965667725,238552000,-0.028979887853059938,6.999150013923645,6.743449974060058,0.370999813079834
2010-05-10,6.564499855041504,6.610499858856201,6.4629998207092285,6.486499786376953,136122000,0.05048804271130103,6.974375009536743,6.75633996963501,0.14750003814697266
2010-05-11,6.5229997634887695,6.6539998054504395,6.423500061035156,6.497499942779541,120882000,-0.006321896940992722,6.950125002861023,6.7622599601745605,0.2304997444152832
2010-05-12,6.69350004196167,6.706500053405762,6.484000205993652,6.570499897003174,118090000,0.026138323571195388,6.92409999370575,6.770599956512451,0.22249984741210938
2010-05-13,6.573500156402588,6.8495001792907715,6.550000190734863,6.696499824523926,118804000,-0.0179278232325093,6.88822500705719,6.776179962158203,0.2994999885559082
2010-05-14,6.426499843597412,6.550000190734863,6.3379998207092285,6.51800012588501,105556000,-0.02236256321710095,6.854124999046325,6.776179962158203,0.21200037002563477
2010-05-17,6.445499897003174,6.497499942779541,6.289999961853027,6.4120001792907715,112844000,0.002956516590394198,6.820324993133545,6.776179962158203,0.20749998092651367
2010-05-18,6.314000129699707,6.5625,6.2754998207092285,6.506999969482422,105138000,-0.02040179495846517,6.775524997711182,6.772349967956543,0.2870001792907715
2010-05-19,6.229499816894531,6.396500110626221,6.190000057220459,6.2754998207092285,129266000,-0.013383007771524125,6.720924997329712,6.7681199645996095,0.20650005340576172
2010-05-20,5.985499858856201,6.25,5.939000129699707,6.131999969482422,171888000,-0.03916846700542431,6.644974994659424,6.757319965362549,0.31099987030029297
2010-05-21,6.136000156402588,6.248499870300293,5.875999927520752,5.894999980926514,159338000,0.02514414854153002,6.592700004577637,6.746459970474243,0.372499942779541
2010-05-24,6.105999946594238,6.224999904632568,6.03249979019165,6.128499984741211,90718000,-0.00488921268638598,6.530224990844727,6.736759967803955,0.19250011444091797
2010-05-25,6.243000030517578,6.259500026702881,5.925000190734863,5.927000045776367,138268000,0.02243696120563432,6.487325000762939,6.73048996925354,0.3344998359680176
2010-05-26,6.1605000495910645,6.2895002365112305,6.114999771118164,6.252500057220459,139292000,-0.013214797456868488,6.446974992752075,6.721909971237182,0.1745004653930664
2010-05-27,6.335000038146973,6.34250020980835,6.03000020980835,6.249000072479248,94954000,0.028325620834544374,6.40939998626709,6.717269973754883,0.3125
2010-05-28,6.2729997634887695,6.380000114440918,6.200500011444092,6.303500175476074,79096000,-0.009786941481430333,6.380299973487854,6.709969968795776,0.17950010299682617
2010-06-01,6.1620001792907715,6.328499794006348,6.151000022888184,6.248499870300293,73190000,-0.017694817213936065,6.34467499256134,6.70285997390747,0.17749977111816406
2010-06-02,6.315499782562256,6.321499824523926,6.082499980926514,6.201000213623047,95294000,0.02491067815729142,6.33587498664856,6.698699970245361,0.2389998435974121
2010-06-03,6.438000202178955,6.457499980926514,6.242499828338623,6.3125,105538000,0.019396789459946717,6.3304499864578245,6.698199977874756,0.21500015258789062
2010-06-04,6.138500213623047,6.409999847412109,6.109000205993652,6.316500186920166,109954000,-0.0465206553511045,6.315599989891052,6.692929983139038,0.30099964141845703
2010-06-07,6.100500106811523,6.33050012588501,6.083499908447266,6.291999816894531,131328000,-0.006190454588107741,6.308174991607666,6.68020998954773,0.24700021743774414
2010-06-08,5.941999912261963,6.099999904632568,5.789999961853027,6.099999904632568,229688000,-0.025981508363976058,6.277049994468689,6.663989992141723,0.309999942779541
2010-06-09,5.895500183105469,6.073500156402588,5.868000030517578,6.015500068664551,147384000,-0.007825602464338166,6.245675015449524,6.6467799949646,0.20550012588500977
2010-06-10,6.1605000495910645,6.175000190734863,5.960000038146973,6.0,121236000,0.044949513740156766,6.219025015830994,6.633409996032714,0.21500015258789062
2010-06-11,6.151500225067139,6.176499843597412,6.014500141143799,6.069499969482422,84092000,-0.0014608918840156582,6.197925019264221,6.620670003890991,0.16199970245361328
2010-06-14,6.191500186920166,6.284999847412109,6.175000190734863,6.211999893188477,78460000,0.006502472630989908,6.186175036430359,6.612690010070801,0.1099996566772461
2010-06-15,6.3420000076293945,6.3460001945495605,6.125,6.159999847412109,90820000,0.024307488680556988,6.18100004196167,6.608040008544922,0.22100019454956055
2010-06-16,6.34499979019165,6.39900016784668,6.26800012588501,6.269499778747559,79286000,0.0004730026109502905,6.182550024986267,6.599380006790161,0.13100004196166992
2010-06-17,6.29449987411499,6.389999866485596,6.234499931335449,6.336999893188477,69580000,-0.007959009889129565,6.18580002784729,6.59039999961853,0.15549993515014648
2010-06-18,6.291500091552734,6.374000072479248,6.253499984741211,6.323999881744385,76720000,-0.00047657202672957144,6.2011000394821165,6.575270004272461,0.12050008773803711
2010-06-21,6.127500057220459,6.374000072479248,6.070499897003174,6.3394999504089355,106554000,-0.026066920757494616,6.200675034523011,6.557760009765625,0.3035001754760742
2010-06-22,6.115499973297119,6.261499881744385,6.077499866485596,6.132500171661377,124144000,-0.0019583980108167642,6.201150035858154,6.538870010375977,0.18400001525878906
2010-06-23,6.072500228881836,6.160999774932861,6.001999855041504,6.105500221252441,109102000,-0.007031272112343778,6.192625045776367,6.520160017013549,0.15899991989135742
2010-06-24,5.916500091552734,6.042500019073486,5.840000152587891,6.0304999351501465,155422000,-0.025689605837664442,6.180425047874451,6.4942100143432615,0.2024998664855957
2010-06-25,6.050000190734863,6.0879998207092285,5.881499767303467,5.9070000648498535,115394000,0.02256403230226156,6.166175055503845,6.469390020370484,0.20650005340576172
2010-06-28,5.889999866485596,6.001999855041504,5.855000019073486,5.942500114440918,112244000,-0.02644633375289751,6.147025060653687,6.445020017623901,0.14699983596801758
2010-06-29,5.430500030517578,5.823999881744385,5.30049991607666,5.813000202178955,257326000,-0.07801355626213091,6.110450053215027,6.411200017929077,0.5234999656677246
2010-06-30,5.4629998207092285,5.633999824523926,5.4054999351501465,5.428999900817871,194814000,0.005984677287360851,6.067825055122375,6.376260013580322,0.2284998893737793
2010-07-01,5.547999858856201,5.584499835968018,5.335000038146973,5.445000171661377,170596000,0.015559224041112651,6.023325037956238,6.340790014266968,0.24949979782104492
2010-07-02,5.456999778747559,5.564499855041504,5.427999973297119,5.546000003814697,89542000,-0.016402321994183233,5.989250016212464,6.29984001159668,0.13649988174438477
2010-07-06,5.502999782562256,5.626500129699707,5.449999809265137,5.53249979019165,104386000,0.008429541081135028,5.959375,6.266270008087158,0.1765003204345703
2010-07-07,5.671500205993652,5.68149995803833,5.490499973297119,5.492000102996826,98820000,0.030619740157965314,5.9458500146865845,6.232590007781982,0.19099998474121094
2010-07-08,5.810999870300293,5.874000072479248,5.703499794006348,5.750999927520752,135500000,0.024596607465378728,5.941624999046326,6.206790008544922,0.1705002784729004
2010-07-09,5.86299991607666,5.869999885559082,5.732500076293945,5.827499866485596,81302000,0.00894855393856342,5.926749992370605,6.184700002670288,0.13749980926513672
2010-07-12,5.975500106811523,5.985000133514404,5.866000175476074,5.890500068664551,95672000,0.019188161750843813,5.917949986457825,6.162480001449585,0.11899995803833008
2010-07-13,6.182499885559082,6.24399995803833,6.014999866485596,6.0345001220703125,141822000,0.034641414952298,5.917499971389771,6.149029998779297,0.22900009155273438
2010-07-14,6.164999961853027,6.1875,6.073500156402588,6.151500225067139,105140000,-0.0028305578697915834,5.908649969100952,6.134840002059937,0.11399984359741211
2010-07-15,6.103000164031982,6.124000072479248,5.9629998207092285,6.006499767303467,120954000,-0.010056739368155543,5.896549987792969,6.127070007324218,0.16100025177001953
2010-07-16,5.924499988555908,6.0960001945495605,5.9004998207092285,6.064000129699707,124558000,-0.029247938829834008,5.878049993515015,6.114630002975463,0.19550037384033203
2010-07-19,5.997000217437744,6.0370001792907715,5.849999904632568,5.919000148773193,100618000,0.0122373582617743,5.863324999809265,6.105860004425049,0.18700027465820312
2010-07-20,6.005000114440918,6.0355000495910645,5.875500202178955,6.0304999351501465,135700000,0.001333983110407777,5.857200002670288,6.100980005264282,0.15999984741210938
2010-07-21,5.871500015258789,6.0625,5.86299991607666,6.031000137329102,100234000,-0.02223148986476886,5.845000004768371,6.087120008468628,0.19950008392333984
2010-07-22,6.003499984741211,6.043499946594238,5.901000022888184,5.935500144958496,300068000,0.022481473071511937,5.84154999256134,6.076730012893677,0.1424999237060547
2010-07-23,5.94350004196167,5.964000225067139,5.289999961853027,5.296500205993652,848422000,-0.00999416056167901,5.842899990081787,6.061730012893677,0.6740002632141113
2010-07-26,5.920000076293945,5.929999828338623,5.74399995803833,5.913000106811523,222756000,-0.003953893413277121,5.836399984359741,6.048660011291504,0.18599987030029297
2010-07-27,5.856500148773193,5.925000190734863,5.753499984741211,5.921500205993652,155922000,-0.010726338969999527,5.834724998474121,6.0372600173950195,0.17150020599365234
2010-07-28,5.856500148773193,5.909999847412109,5.820000171661377,5.849999904632568,109446000,0.0,5.856025004386902,6.02548002243042,0.08999967575073242
2010-07-29,5.8429999351501465,5.94350004196167,5.776000022888184,5.899499893188477,123516000,-0.0023051674686416224,5.875025010108947,6.016060018539429,0.16750001907348633
2010-07-30,5.894499778747559,5.936999797821045,5.725500106811523,5.776500225067139,141550000,0.008813938759026918,5.8923500061035154,6.00936001777649,0.21149969100952148
2010-08-02,6.003499984741211,6.019000053405762,5.878499984741211,5.957499980926514,108874000,0.018491850044112246,5.919675016403199,6.009720020294189,0.14050006866455078
2010-08-03,6.120999813079834,6.143499851226807,5.984000205993652,6.0,119076000,0.019571887838305324,5.9505750179290775,6.009420013427734,0.1594996452331543
2010-08-04,6.379000186920166,6.423500061035156,6.150000095367432,6.1529998779296875,185416000,0.042150037856399925,5.985950016975403,6.014880018234253,0.2734999656677246
2010-08-05,6.391499996185303,6.400000095367432,6.290999889373779,6.338500022888184,85646000,0.001959524831299797,6.0149750232696535,6.017850017547607,0.10900020599365234
2010-08-06,6.415999889373779,6.420000076293945,6.295000076293945,6.335999965667725,101304000,0.003833199280778965,6.0426250219345095,6.022960014343262,0.125
2010-08-09,6.441500186920166,6.496500015258789,6.392499923706055,6.422999858856201,101716000,0.0039744853469558805,6.065925025939942,6.025090017318726,0.10400009155273438
2010-08-10,6.5,6.5,6.36899995803833,6.397500038146973,114138000,0.009081706338939677,6.081800031661987,6.02963002204895,0.13100004196166992
2010-08-11,6.29449987411499,6.406000137329102,6.260000228881836,6.40500020980835,110834000,-0.03161540398230922,6.088275027275086,6.032280015945434,0.14599990844726562
2010-08-12,6.328000068664551,6.349999904632568,6.177499771118164,6.188000202178955,87358000,0.0053221376153052,6.099525022506714,6.032530021667481,0.1725001335144043
2010-08-13,6.234499931335449,6.374000072479248,6.2129998207092285,6.302999973297119,79532000,-0.014775622047177639,6.115025019645691,6.028460016250611,0.16100025177001953
2010-08-16,6.303500175476074,6.368500232696533,6.1519999504089355,6.180500030517578,80494000,0.011067486550736971,6.130350017547608,6.031760015487671,0.21650028228759766
2010-08-17,6.442999839782715,6.499000072479248,6.3394999504089355,6.367000102996826,100894000,0.022130508514835556,6.152250003814697,6.038610010147095,0.1595001220703125
2010-08-18,6.482500076293945,6.540500164031982,6.413000106811523,6.462500095367432,158030000,0.0061307213244572445,6.182800006866455,6.049420013427734,0.12750005722045898
2010-08-19,6.378499984741211,6.500999927520752,6.341000080108643,6.460999965667725,111650000,-0.016043207146738903,6.201550006866455,6.059080009460449,0.15999984741210938
2010-08-20,6.388000011444092,6.4019999504089355,6.301000118255615,6.360000133514404,83402000,0.0014893825704487273,6.223775005340576,6.06363000869751,0.10099983215332031
2010-08-23,6.329999923706055,6.460999965667725,6.324999809265137,6.39300012588501,77226000,-0.009079537826257034,6.244274997711182,6.067200002670288,0.1360001564025879
2010-08-24,6.226500034332275,6.271999835968018,6.158999919891357,6.270500183105469,107394000,-0.016350693621048684,6.262774991989136,6.06789999961853,0.11299991607666016
2010-08-25,6.34250020980835,6.368500232696533,6.191500186920166,6.192500114440918,106890000,0.018630077063592987,6.287074995040894,6.067910003662109,0.1770000457763672
2010-08-26,6.243000030517578,6.379499912261963,6.241000175476074,6.357500076293945,93890000,-0.0156878480093543,6.307074999809265,6.065870008468628,0.13849973678588867
2010-08-27,6.331999778747559,6.331999778747559,6.112500190734863,6.2729997634887695,101600000,0.014255926284626685,6.328949999809265,6.066620006561279,0.2194995880126953
2010-08-30,6.189499855041504,6.347499847412109,6.184500217437744,6.301499843597412,68520000,-0.022504726576955236,6.33824999332428,6.064580001831055,0.16299962997436523
2010-08-31,6.241499900817871,6.295000076293945,6.125,6.142499923706055,84512000,0.008401332416869245,6.344274997711182,6.066859998703003,0.1700000762939453
2010-09-01,6.624499797821045,6.630000114440918,6.308499813079834,6.317999839782715,142766000,0.06136343877102135,6.356549978256226,6.0770399951934815,0.321500301361084
2010-09-02,6.760499954223633,6.760499954223633,6.602499961853027,6.608500003814697,108148000,0.020529875545821863,6.374999976158142,6.090799989700318,0.15799999237060547
2010-09-03,6.939499855041504,6.974999904632568,6.831500053405762,6.8445000648498535,131624000,0.026477317066771144,6.4011749744415285,6.111259984970093,0.14349985122680664
2010-09-07,6.861000061035156,6.929999828338623,6.8445000648498535,6.877999782562256,77660000,-0.011312024734652648,6.422149968147278,6.127479982376099,0.08549976348876953
2010-09-08,6.956999778747559,6.985000133514404,6.822500228881836,6.896500110626221,116570000,0.013992088158926164,6.444999957084656,6.1488199806213375,0.16249990463256836
2010-09-09,7.019000053405762,7.06850004196167,6.9629998207092285,7.019499778747559,99160000,0.008911927070574865,6.4812249660491945,6.180589981079102,0.1055002212524414
2010-09-10,7.122000217437744,7.130000114440918,7.001999855041504,7.037499904632568,100872000,0.014674478308631,6.520924973487854,6.213769989013672,0.12800025939941406
2010-09-13,7.253499984741211,7.2870001792907715,7.188000202178955,7.203499794006348,101548000,0.01846388139409183,6.571874976158142,6.247879991531372,0.0989999771118164
2010-09-14,7.287499904632568,7.335000038146973,7.191500186920166,7.224999904632568,86388000,0.004687381259099954,6.621074962615967,6.284489994049072,0.14349985122680664
2010-09-15,7.272500038146973,7.281000137329102,7.177999973297119,7.24399995803833,98072000,-0.0020583007453709445,6.66254997253418,6.319879999160767,0.10300016403198242
2010-09-16,7.406499862670898,7.411499977111816,7.257999897003174,7.269999980926514,116540000,0.018425551573880705,6.7087499618530275,6.354579992294312,0.15350008010864258
2010-09-17,7.415999889373779,7.448999881744385,7.324999809265137,7.445000171661377,145192000,0.0012826607546112534,6.760624957084656,6.386679992675782,0.12400007247924805
2010-09-20,7.565000057220459,7.597499847412109,7.367499828338623,7.434999942779541,128988000,0.020091716568143347,6.8194749593734745,6.420719995498657,0.23000001907348633
2010-09-21,7.536499977111816,7.665500164031982,7.480000019073486,7.538000106811523,150840000,-0.0037673601973657878,6.879799962043762,6.451939992904663,0.1855001449584961
2010-09-22,7.59149980545044,7.635000228881836,7.454999923706055,7.492000102996826,132248000,0.007297794534022017,6.94804995059967,6.48011999130249,0.18000030517578125
2010-09-23,7.642499923706055,7.796000003814697,7.548500061035156,7.559999942779541,141312000,0.006718055662597422,7.013049936294555,6.5096699905395505,0.24749994277954102
2010-09-24,8.036499977111816,8.044500350952148,7.770999908447266,7.771500110626221,211812000,0.05155381842839457,7.102724933624268,6.548339986801148,0.2735004425048828
2010-09-27,7.968500137329102,8.0600004196167,7.894000053405762,8.01099967956543,128926000,-0.008461374973729896,7.184549951553345,6.589219989776612,0.1660003662109375
