Date,Close,High,Low,Open,Volume
2015-06-24,13.104290962219238,13.194555566587502,13.088361556951496,13.194555566587502,470500
2015-06-25,13.10960292816162,13.141460731215185,13.077744112366757,13.141460731215185,338700
2015-06-26,13.10960292816162,13.136150928582706,13.077744112366757,13.125531323317752,117500
2015-06-29,13.024649620056152,13.125532843533744,13.024649620056152,13.114914249780233,113000
2015-06-30,13.08836555480957,13.114914571698568,13.024649939758856,13.114914571698568,123500
2015-07-01,13.114910125732422,13.141458120880184,13.061813122695796,13.11491012573242,31400
2015-07-02,13.114910125732422,13.141458120880184,13.083051316265786,13.11491012573242,19900
2015-07-06,13.098983764648438,13.168009175715865,13.067125960520498,13.120221963153288,236300
2015-07-07,13.10960292816162,13.274202758803217,13.088363717631712,13.141460731215185,47300
2015-07-08,13.104290962219238,13.1414585617695,13.07774195343967,13.109600763975152,172200
2015-07-09,13.104290962219238,13.221103562625936,13.07243316442489,13.221103562625936,42200
2015-07-10,13.10960292816162,13.114912730794098,13.077744112366757,13.114912730794098,35000
2015-07-13,13.061813354492188,13.125528949073962,13.051193751148183,13.109600556799077,73300
2015-07-14,13.067123413085938,13.114910616332404,12.99809700273387,13.114910616332404,52000
2015-07-15,13.189245223999023,13.205174628613571,13.077741417179384,13.083051218717566,138200
2015-07-16,13.263583183288574,13.311370394346758,13.125531352758417,13.199867577038534,134500
2015-07-17,13.290125846862791,13.300744434337004,13.2104798579909,13.28481604675528,128900
2015-07-20,13.274199485778809,13.300747479653946,13.189244690089108,13.221102485287483,424600
2015-07-21,13.300745010375977,13.327294012063351,13.284816622104412,13.300745010375977,117100
2015-07-22,13.263583183288574,13.300750789057984,13.263583183288576,13.300750789057984,29500
2015-07-23,13.300745010375977,13.327294012063351,13.210480430120622,13.327294012063351,44100
2015-07-24,13.22110366821289,13.327297678696986,13.22110366821289,13.327297678696986,23900
2015-07-27,13.247653007507324,13.29013041021182,13.221103997853785,13.29013041021182,24500
2015-07-28,13.226415634155272,13.290132253419456,13.22110583148815,13.274202845418085,48600
2015-07-29,13.22110366821289,13.274200673454938,13.22110366821289,13.274200673454938,23800
2015-07-30,13.274199485778809,13.31136708230042,13.247651491903673,13.274199485778809,287500
2015-07-31,13.327301025390623,13.369778437702776,13.247656003898014,13.274204006815085,43100
2015-08-03,13.385704040527344,13.40163344659768,13.315616274203755,13.32729824375181,35100
2015-08-04,13.42287254333496,13.42658930344642,13.279510928114815,13.380395140240974,220900
2015-08-05,13.486586570739746,13.486586570739744,13.38570237036419,13.454728775315225,73300
2015-08-06,13.539678573608398,13.539678573608398,13.470653206878255,13.497201191142,39300
2015-08-07,13.582162857055664,13.61933045900572,13.513137455254306,13.513137455254306,17100
