Date,Close,High,Low,Open,Volume
2017-03-01,15.363652229309082,15.772894507322968,15.124926754042184,15.218712052572798,7162700
2017-03-02,15.525647163391112,15.662062919285187,15.18461183911768,15.346604227966823,738200
2017-03-03,15.960472106933594,16.003102550305897,15.559755696344787,15.559755696344787,415400
2017-03-06,15.73879051208496,16.352655568591036,15.687635632770885,16.122456172401257,226300
2017-03-07,15.934890747070312,16.01162389622643,15.738794018013213,16.01162389622643,185600
2017-03-08,15.76437282562256,16.12246032543042,15.72174401957734,15.815527718113763,169600
2017-03-09,15.7217378616333,15.968987766984366,15.602374324326922,15.968987766984366,104000
2017-03-10,15.747316360473633,15.934886958789658,15.615166122042908,15.815523407265568,109400
2017-03-13,16.020145416259766,16.148033419674,15.610901528676338,15.610901528676338,133700
2017-03-14,16.327083587646484,16.42939501176033,15.799331291479234,15.799331291479234,227700
2017-03-15,16.199190139770508,16.7618987197941,16.165085801013017,16.67663949908475,437400
2017-03-16,16.361183166503906,16.651063553075918,16.224769058256424,16.224769058256424,78700
2017-03-17,16.412338256835938,16.761899616886776,16.19919100674716,16.40381217169025,189200
2017-03-20,16.412338256835938,16.71074473219712,16.327079031563535,16.369709457291968,104300
2017-03-21,16.4038143157959,16.50612572473257,15.88373443722178,16.41234040205601,101300
2017-03-22,16.190664291381836,16.412337617987692,15.77289589261155,16.335604480847806,90100
2017-03-23,16.241823196411133,16.292979717963043,15.994573180316118,16.292979717963043,78700
2017-03-24,16.22476577758789,16.36117985825227,16.1821353610152,16.199187527644277,105000
2017-03-27,16.04572868347168,16.18214282707433,15.781426483514654,16.148040104266098,113900
2017-03-28,16.003095626831055,16.216242872922514,15.781422295753805,15.824051094498325,404000
2017-03-29,15.849631309509276,16.16508836207253,15.781424247372524,15.8752095676298,199900
2017-03-30,15.807004928588867,16.109673711581042,15.687641331913524,15.77290057920023,236500
2017-03-31,15.917838096618652,16.25887340141004,15.80700223238068,15.815526692088932,463300
2017-04-03,15.653535842895508,16.42086568052704,15.42333640375067,16.00309723144081,336700
2017-04-04,15.517125129699709,15.858160507302845,15.389235440186695,15.542701766654346,204400
2017-04-05,15.815526008605955,15.87520860727674,14.766841881873097,15.551223862087776,544600
2017-04-06,15.798474311828612,16.028672099464806,15.406282537224858,15.755843887314937,236700
2017-04-07,15.730269432067873,15.926364533369824,15.542698790661968,15.866683556989631,90200
2017-04-10,15.645012855529783,15.8581601652068,15.51712479496056,15.815529727560444,114700
2017-04-11,15.602373123168944,15.813816065089334,15.346597154402485,15.55974433710252,101100
2017-04-12,15.653535842895508,15.894817730067109,15.479607269351543,15.645009757054815,712300
2017-04-13,15.87521266937256,16.12246270810745,15.44039195347504,15.610908829040666,92500
2017-04-17,15.75584602355957,16.09688133498593,15.63818831260747,15.764372109618307,71000
2017-04-18,15.679116249084473,15.926367919438176,15.491547193984587,15.755849413940105,59500
2017-04-19,15.75584602355957,16.02867427270066,15.491543860477222,15.824053085844843,111900
2017-04-20,15.815526008605955,16.173613469707973,15.627957005622818,15.772897207168503,66200
2017-04-21,15.73879051208496,16.054249124587727,15.636480753456809,15.93488719746012,26000
2017-04-24,15.807004928588867,16.020152233713194,15.585331536117382,15.77290057920023,90100
2017-04-25,15.866677284240724,16.07129839072824,15.645004012333244,15.849625118820764,59500
2017-04-26,15.883729934692385,16.00309348231353,15.602375672602316,15.926360353908583,39800
2017-04-27,15.951940536499023,16.011623136710785,15.721742726134831,15.747319357183866,56800
2017-04-28,15.960472106933594,16.199197711263068,15.772903034650884,15.91784328974643,83400
2017-05-01,16.130983352661133,16.284449627214826,15.77289592076398,15.977517078107438,26700
2017-05-02,16.199190139770508,16.28444936047986,15.602377220989425,15.602377220989425,132900
2017-05-03,16.113933563232422,16.412340071589153,15.623695809532103,16.15656399367461,99000
2017-05-04,16.446447372436523,17.034732782629963,15.909315235599983,16.130988635194516,180500
2017-05-05,16.463491439819336,16.940942401520527,16.199189332359804,16.207715416624215,169600
2017-05-08,16.557281494140625,16.93242117855583,16.011624954034698,16.39528909897739,170200
2017-05-09,16.702219009399414,16.881261922789708,16.386760356903107,16.48907175468649,180500
2017-05-10,16.625486373901367,16.86421189187613,16.53170105859261,16.54022714418291,38700
2017-05-11,16.864215850830078,17.14557023662106,16.47202395253011,16.702223438954988,90000
2017-05-12,16.796003341674805,16.90683919213621,16.548751760068306,16.71927020436137,55900
2017-05-15,17.02620506286621,17.192461316263383,16.71756820101819,16.94947190781668,84700
2017-05-16,17.043264389038086,17.188204673160577,16.82159091766337,17.051790479420053,266500
2017-05-17,16.923891067504883,17.196719272681918,16.872736185580283,17.0091502881688,49700
2017-05-18,16.23329734802246,16.88978972330591,16.062778876461895,16.70222070553702,105500
2017-05-19,16.659591674804688,17.060307963497507,16.199192783545808,16.199192783545808,248300
2017-05-22,17.043264389038086,17.20951908602276,16.67665063354088,16.67665063354088,83600
2017-05-23,17.07309341430664,17.426918609452446,16.962257566225233,17.060305100423808,43700
2017-05-24,17.640071868896484,17.938478428775696,16.983577762399207,16.983577762399207,72100
2017-05-25,17.691225051879883,18.07062696750172,17.46955167536476,17.596587603178904,95400
2017-05-26,17.43544578552246,18.15162067911066,17.085884423912088,18.03225711272298,93100
2017-05-30,17.24787139892578,17.597432684232736,17.060302444380426,17.307552356000024,73000
2017-05-31,17.24787139892578,18.11751238362392,17.077354611025672,17.213768691819407,138700
2017-06-01,17.478076934814453,17.96405247232462,17.102937267223307,17.30755846058629,83000
2017-06-02,17.895841598510742,17.904367683025733,17.418392248961673,17.678432135023684,46300
2017-06-05,17.88731575012207,17.904367919377155,17.443969106596104,17.904367919377155,38800
2017-06-06,17.54627799987793,17.90436537237275,17.20524279421242,17.90436537237275,43600
2017-06-07,17.819110870361328,17.90437010084034,17.358713627669978,17.486601660296213,48600
2017-06-08,17.810585021972656,18.16441026400971,17.550545097330406,17.597437756027805,52900
2017-06-09,17.67417335510254,18.087679628810797,17.554811389984614,17.929951085449993,84000
2017-06-12,17.58038902282715,18.219830886574936,17.077361293250775,17.989631425341393,200000
2017-06-13,17.836164474487305,17.964052517386886,17.452498719603867,17.52070578422929,352000
2017-06-14,17.8787899017334,18.032256174688214,17.45249542182973,17.76624818505778,195100
2017-06-15,18.39887237548828,18.552338670863012,17.708275672486618,17.844689795889796,195200
2017-06-16,18.12604522705078,18.75696099256771,17.623017506700776,18.441502296716884,855000
2017-06-19,18.70580291748047,18.75695780160775,17.91289489567754,18.279508421989384,242500
2017-06-20,18.594970703125,18.808118011222856,18.467082643503268,18.654651689202815,112500
2017-06-21,18.492660522460938,19.132102433495835,18.266723274756227,18.850748057687873,157300
2017-06-22,18.72043228149414,19.0960428455176,18.376621388857124,18.58290858020407,279300
2017-06-23,18.746217727661133,18.969694161370896,18.15314735605143,18.832170454382105,1698300
2017-06-26,18.96969413757324,19.12440871759452,18.35083745690004,18.565718453726948,212800
2017-06-27,18.78059959411621,19.167384407714152,18.488361305044744,19.055647009851256,216200
2017-06-28,18.90093231201172,19.042754557044137,18.780599478223177,18.875146002166215,156100
2017-06-29,18.866548538208008,19.09002328912195,18.729024857917157,19.05564318875503,210400
