Date,Close,High,Low,Open,Volume
2010-01-04,41.93417739868164,41.99825349828702,41.92705632322853,41.92705632322853,3000
2010-01-05,42.147743225097656,42.147743225097656,42.12638272490416,42.14062215306875,1100
2010-01-06,42.05521011352539,42.05521011352539,42.05521011352539,42.05521011352539,200
2010-01-07,42.06232452392578,42.08368231591968,42.06232452392578,42.08368231591968,52600
2010-01-08,42.11217498779297,42.11217498779297,42.07657503494043,42.09793554983097,2900
2010-01-11,42.12640380859375,42.133524884186656,42.12640380859375,42.12640380859375,3300
2010-01-12,42.290157318115234,42.31863347371997,42.290157318115234,42.29727567804275,1800
2010-01-13,42.19044876098633,42.26876423932188,42.19044876098633,42.254524814543366,10500
2010-01-14,42.30438995361328,42.31862938798821,42.24743493200797,42.28303215999809,54800
2010-01-15,42.432525634765625,42.43964670712918,42.432525634765625,42.432525634765625,3100
2010-01-19,42.36846160888672,42.38270104176894,42.33998545901641,42.38270104176894,3200
2010-01-20,42.432525634765625,42.44676506359938,42.432525634765625,42.44676506359938,800
2010-01-21,42.589168548583984,42.589168548583984,42.39694027940051,42.39694027940051,30800
2010-01-22,42.59628677368164,42.59628677368164,42.5678079099533,42.5678079099533,4100
2010-01-25,42.56067657470703,42.589155431569125,42.5393187900071,42.5393187900071,5500
2010-01-26,42.57491683959961,42.63187455444283,42.57491683959961,42.63187455444283,400
2010-01-27,42.61054611206055,42.667503869756715,42.61054611206055,42.65326443033267,10000
2010-01-28,42.539306640625,42.539306640625,42.50370943766072,42.539306640625,5400
2010-01-29,42.651248931884766,42.651248931884766,42.430257032556455,42.430257032556455,1600
2010-02-01,42.56572341918945,42.60136658999035,42.56572341918945,42.60136658999035,1100
2010-02-02,42.57994079589844,42.58707105492723,42.57994079589844,42.58707105492723,800
2010-02-03,42.49442672729492,42.53719743407858,42.48729646323168,42.53719743407858,7600
2010-02-04,42.64411544799805,42.70827420622064,42.615599840032885,42.615599840032885,600
2010-02-05,42.829444885253906,42.872215558534954,42.73677056081693,42.73677056081693,2700
2010-02-08,42.76530838012695,42.79382127066624,42.76530838012695,42.79382127066624,1400
2010-02-09,42.67976379394531,42.79382352029315,42.66550598822703,42.79382352029315,7600
2010-02-10,42.5443229675293,42.694025863424145,42.5443229675293,42.694025863424145,900
2010-02-11,42.53718566894531,42.53718566894531,42.49441497399138,42.49441497399138,4700
2010-02-12,42.651248931884766,42.66550401754623,42.62273332176533,42.66550401754623,1100
2010-02-16,42.708282470703125,42.708282470703125,42.57996492942721,42.57996492942721,8400
2010-02-17,42.53005599975586,42.63698817059051,42.53005599975586,42.63698817059051,80200
2010-02-18,42.423152923583984,42.522957620530185,42.41602537635922,42.522957620530185,24700
2010-02-19,42.41600799560547,42.41600799560547,42.366107027280194,42.366107027280194,700
2010-02-22,42.41600799560547,42.41600799560547,42.41600799560547,42.41600799560547,0
2010-02-23,42.65839385986328,42.6797792164692,42.487302848817855,42.487302848817855,3700
2010-02-24,42.63698959350586,42.90075217912961,42.62273178895888,42.62985933153329,27200
