Date,Close,High,Low,Open,Volume
2010-01-04,24.562103271484375,24.78149802937663,23.903922801989157,24.173178967352865,510300
2010-01-05,25.03080940246582,25.140504881650653,24.442435651772335,24.462380976020786,628300
2010-01-06,24.651853561401367,25.130531788468968,24.462378704904634,24.961000352278297,599300
2010-01-07,24.502267837524418,24.931082765424215,24.18315028246149,24.83135805394439,433900
2010-01-08,24.302820205688477,24.73163322953965,24.083425461016475,24.362654271466905,445200
2010-01-11,24.77152442932129,24.881221804112975,24.223041359544258,24.342709493780006,369100
2010-01-12,24.44243431091309,24.921110654071775,24.342709597232343,24.542159024593825,351900
2010-01-13,24.582048416137695,24.681773132444512,24.193124114840945,24.452407616402365,288300
2010-01-14,24.55213165283203,24.83135856825009,24.48232302188681,24.582047735432138,283500
2010-01-15,23.81416893005371,24.79146879991537,23.63466673559647,24.671798768186584,509700
2010-01-19,25.90838050842285,25.90838050842285,23.485078982195866,24.45240620168849,822000
2010-01-20,25.49951171875,25.878465250435152,24.5222137089779,25.73884989040292,731400
2010-01-21,26.06793975830078,26.147719147762587,25.30006384801492,25.45962262693853,814100
2010-01-22,25.898408889770508,26.53664592164791,25.708934024421787,26.09785831887421,700700
2010-01-25,26.077911376953125,26.367112840994384,25.569317076187556,26.167663424270025,468900
2010-01-26,26.207555770874023,26.696204781291303,25.708934098763645,26.02805166457977,451800
2010-01-27,26.955488204956055,26.96546086662174,26.028051593045173,26.028051593045173,462200
2010-01-28,26.317251205444336,27.01532230617753,26.018078963467666,26.97543165946559,574500
2010-01-29,26.58650779724121,27.065184153031858,26.446894335658296,26.476810419088487,480900
2010-02-01,26.436920166015625,26.885678510690852,25.82860114308647,26.62639692599351,908600
2010-02-02,27.922813415527344,28.01256546795879,26.147719592216163,26.42694841112409,830700
2010-02-03,28.571022033691406,28.58099469559469,27.304522503335548,27.68347604729736,1426000
2010-02-04,25.55934715270996,28.521161227215497,25.519458406347116,28.301766464902013,1082700
2010-02-05,25.659069061279297,26.227497424847453,24.990915989590803,25.679014383321487,720400
2010-02-08,25.69896125793457,26.31725106187081,25.579291220542324,25.76876798720891,432600
2010-02-09,26.18760871887207,26.65631237496454,25.728875821723808,26.077911349579757,440100
2010-02-10,26.496755599975582,26.76601176194081,25.68898901617066,26.177638031168243,346500
2010-02-11,27.68347549438477,27.68347549438477,25.86849291023356,26.297307853056463,827000
2010-02-12,29.189311981201172,29.199284642497727,27.344411487332614,27.344411487332614,868700
2010-02-16,28.6607723236084,29.259118686320043,28.521158869742255,29.199284620676075,452900
2010-02-17,30.37602996826172,30.4258932744558,28.580992791268777,28.910083003787168,1062100
2010-02-18,26.58650779724121,30.395977124067244,25.58926443829866,30.19652959353319,3919000
2010-02-19,26.217527389526367,26.965459867936108,26.0081053064845,26.58650634703774,805700
2010-02-22,25.459623336791992,26.377087292228392,25.33995329821736,26.247444591931647,905000
2010-02-23,24.582048416137695,25.80865729106649,24.242985521948977,25.569319113184587,1225900
2010-02-24,24.781497955322266,24.95102940314568,24.412517074027495,24.55213243829375,558800
2010-02-25,24.27290153503418,24.462378290411035,23.943811329427337,24.412514985264178,613600
2010-02-26,24.39257049560547,24.631910564296692,23.963757469252805,24.272902363350525,512600
2010-03-01,25.300064086914062,25.569318340083445,23.933839889627897,24.46237953860983,624500
2010-03-02,25.1405029296875,25.559345195930995,24.8014419542434,25.32000702980481,687300
2010-03-03,24.911136627197266,25.339951541059005,24.68177112976583,25.250199493874423,640300
2010-03-04,24.741607666015625,24.921111778320657,24.252958639235704,24.88122303230331,572200
2010-03-05,25.43967628479004,25.519455671055415,24.821384614665376,24.821384614665376,693000
2010-03-08,25.3997859954834,25.85851889948645,25.300063187826353,25.310033946919553,359800
2010-03-09,25.57929039001465,25.688987762221576,24.801441829538337,25.200338771076275,412700
2010-03-10,25.708934783935547,26.506728719737957,25.250201844281076,25.509485348939553,558100
2010-03-11,25.429704666137695,25.798685531546653,25.26017322561315,25.62915409102211,431300
2010-03-12,24.621938705444336,25.659070794517277,24.48232334380878,25.58926406474486,917300
2010-03-15,24.71169090270996,24.87124968657471,24.382600673227575,24.512241471833654,388900
2010-03-16,24.691743850708008,25.07069546033635,24.552130400122397,24.861275284457935,309200
2010-03-17,24.51224136352539,24.99091771300459,24.482323378398917,24.77152486168264,271000
2010-03-18,24.621938705444336,24.87124954154052,24.15323311624545,24.48232334380878,315500
