Date,Close,High,Low,Open,Volume
2024-12-18,23.75035858154297,23.75035858154297,23.75035858154297,23.75035858154297,100
2024-12-19,23.84729385375977,23.84729385375977,23.84729385375977,23.84729385375977,100
2024-12-20,24.144023895263672,24.182598506240847,23.862129459824175,23.862129459824175,3000
2024-12-23,24.23007583618164,24.23007583618164,23.941257704066487,24.144023910149137,1151100
2024-12-24,24.396244049072266,24.396244049072266,24.292386725151857,24.292386725151857,400
2024-12-26,24.34579849243164,24.41800301637527,24.292386048100337,24.361623004407164,75700
2024-12-27,24.19347763061523,24.203368894834753,24.064894968892975,24.203368894834753,1300
2024-12-30,24.118303298950195,24.14501061589267,23.887832888496984,23.937291232213212,100500
2024-12-31,24.050050735473633,24.234032367661897,23.96696298673421,24.214249031302188,4800
2025-01-02,24.263708114624023,24.352731244323852,24.234033109176465,24.33294790735881,10800
2025-01-03,24.59408187866211,24.669257049694615,24.441752448246618,24.441752448246618,6300
2025-01-06,24.4912109375,24.778061778183183,24.451644263395913,24.778061778183183,41200
2025-01-07,24.382404327392575,24.629690379164597,24.339871850958644,24.619798710696575,480700
2025-01-08,24.362621307373047,24.38240464456644,24.05598712744695,24.38240464456644,24100
2025-01-10,24.145009994506836,24.431862720749937,24.06291084402938,24.431862720749937,7000
2025-01-13,23.96894264221191,24.115334806795175,23.739460840280255,24.115334806795175,37100
2025-01-14,24.254806518554688,24.28349103824431,24.14797913376216,24.17963134284088,255500
2025-01-15,24.56737518310547,24.768172473430404,24.491211409295044,24.491211409295044,255600
2025-01-16,25.15393829345703,25.17372163102647,24.718714300143873,24.748389306498034,248400
2025-01-17,25.201417922973633,25.322093265309476,25.170754315278803,25.233070131568734,89000
2025-01-21,25.7672061920166,25.81666453503241,25.56937847988199,25.60894326765176,327100
2025-01-22,25.450679779052734,25.945251878389055,25.450679779052734,25.945251878389055,91000
2025-01-23,25.579269409179688,25.76720544727931,25.450679607698028,25.559486072545152,73300
2025-01-24,25.668292999267575,25.76127241915158,25.57432309188405,25.64850966227706,75200
2025-01-27,24.40218734741211,24.82751965279896,24.09555317545713,24.77806131110117,57200
2025-01-28,24.22414207458496,24.560451265219697,23.957072678496864,24.560451265219697,813800
2025-01-29,24.34284019470215,24.53077624071932,24.22414205653713,24.29338185103218,187700
2025-01-30,24.931379318237305,24.96599921407357,24.629690037398873,24.629690037398873,19900
2025-01-31,24.778060913085938,24.985782171594323,24.728604458825405,24.936323830690995,146900
2025-02-03,24.8275203704834,24.87895591535024,24.238978350445215,24.441752840660648,21000
2025-02-04,24.62969017028809,24.7286049674866,24.403176058227057,24.7286049674866,32100
2025-02-05,24.807737350463867,25.03524007183081,24.768172562098833,24.9165438200928,21600
2025-02-06,24.86708641052246,24.886869748769637,24.72366192483787,24.807738282423905,14800
2025-02-07,24.857192993164062,25.068870546906783,24.841367832993704,25.055022588436294,5300
2025-02-10,25.055023193359375,25.055023193359375,24.876976930644226,24.975891730668515,17800
2025-02-11,25.061946868896484,25.061946868896484,24.78795349874339,24.965999759299812,17500
2025-02-12,24.876976013183594,25.000619036993296,24.600016847301266,24.797844553411096,37300
2025-02-13,25.005565643310547,25.084697102541416,24.896759179377053,25.084697102541416,8500
