Date,Close,High,Low,Open,Volume
2010-01-04,10.866107940673828,10.980487733376274,10.660223441158642,10.835606614139245,6710900
2010-01-05,10.81273078918457,10.965237421690272,10.713601296253618,10.81273078918457,5441000
2010-01-06,10.469592094421388,10.858484632110772,10.423840458933892,10.683102150726814,14566200
2010-01-07,10.6754732131958,10.86610666343144,10.362834471162776,10.507715573369946,9000300
2010-01-08,10.789854049682615,11.018614357821928,10.583970281403518,10.66784874593071,6732900
2010-01-11,10.74410629272461,10.843235819516208,10.56109827120592,10.774607629644391,5991400
2010-01-12,10.339962005615234,10.622099515967246,10.210331159344156,10.59159818315106,8138900
2010-01-13,10.667850494384766,10.721228368931556,10.294209008602705,10.439090148751776,7031200
2010-01-14,10.507719993591309,10.721230071261674,10.484844173558486,10.62972533671197,6850300
2010-01-15,10.111199378967283,10.57634478193123,9.958692749078203,10.492466317294475,14344500
2010-01-19,10.240832328796388,10.347586628345503,10.034947790164589,10.118826999477896,6186200
2010-01-20,10.339962005615234,10.515344487506024,10.149328493711783,10.43909079186099,10145000
2010-01-21,10.065448760986328,10.614473450410047,10.050198458973805,10.35521177131526,10630600
2010-01-22,10.141701698303224,10.45434050200039,9.981569539432838,10.012070868398196,15336100
2010-01-25,10.156949996948242,10.332333149332658,10.01206889472538,10.332333149332658,6425300
2010-01-26,10.134076118469238,10.263706947532704,9.996819775411678,10.057822432946365,10398100
2010-01-27,10.141701698303224,10.26370701416465,9.84431319548421,10.088323827207065,7602300
2010-01-28,10.042573928833008,10.263708783760611,9.722309555874526,10.240832964894768,10561500
2010-01-29,9.85956573486328,10.225581738551153,9.79856306758197,10.118827434413433,9468900
2010-02-01,10.134076118469238,10.134076118469238,9.783310474040285,9.912941303103748,9059600
2010-02-02,10.027320861816406,10.202704043396354,9.844312893635696,10.141701387336116,19341800
2010-02-03,10.48483943939209,10.561093108016674,10.13407387269498,10.16457519470304,15527900
2010-02-04,9.951066970825195,10.347584197979172,9.882438807400153,10.19507757215072,16819400
2010-02-05,9.8748140335083,10.01969588429751,9.47067126300763,9.928191901950695,12835900
2010-02-08,9.699432373046877,9.905316168305838,9.516423666227826,9.87481483837084,13207000
2010-02-09,9.935815811157228,10.065446623172152,9.691805213109811,9.897688973410082,9556200
2010-02-10,9.661303520202637,9.95106645794678,9.402041906052146,9.92056513435313,8884700
2010-02-11,9.729937553405762,9.90532008813378,9.501177124761488,9.638433527389925,8540600
2010-02-12,9.844311714172363,9.897688850027611,9.699430605190004,9.798560091213275,9802400
2010-02-16,10.118826866149902,10.14170268329342,9.905316815446676,10.012071840798288,6136000
2010-02-17,10.30945873260498,10.4009627138329,10.1722023971586,10.202703724234574,8071600
2010-02-18,10.45434284210205,10.507719997937114,10.149329484174247,10.225582460051594,11409100
2010-02-19,10.54584503173828,10.675475868315988,9.981570053228902,10.004445869328178,21106800
2010-02-22,10.187455177307127,10.667851741116731,10.156953842805368,10.553471918537424,12625500
2010-02-23,9.92819595336914,10.256085175445364,9.882443579920968,10.17983218931082,10633700
2010-02-24,10.065448760986328,10.118826636052908,9.905316590204787,9.981570281894705,5700200
2010-02-25,10.019695281982422,10.057821393594958,9.62317732177316,9.813810788671695,12728400
2010-02-26,9.905319213867188,10.134079622320534,9.867192357923416,10.00444874843728,7146900
2010-03-01,10.240832328796388,10.36283765811488,9.920567975730783,9.966319610620657,6531400
2010-03-02,10.29421329498291,10.400968361318856,10.240836125419634,10.339965674043857,6642900
2010-03-03,10.58397102355957,10.629722652070187,10.225579873250956,10.324709371302658,12249900
2010-03-04,10.84323024749756,10.866106056629878,10.56871762907429,10.65259680790756,16687100
2010-03-05,11.171124458312988,11.216876825039424,10.866111104167407,10.881362135479286,14665100
2010-03-08,11.216873168945312,11.323628171704506,11.079616840713342,11.23212346807722,8871800
2010-03-09,11.04854679107666,11.186271296058251,10.933776856718298,11.178619772517177,7036400
2010-03-10,11.28573989868164,11.28573989868164,11.010291594351193,11.05619928022818,8161300
2010-03-11,11.323993682861328,11.323993682861328,11.017939365671433,11.193920725751251,6584300
2010-03-12,11.17096996307373,11.362253690320273,11.03324544595558,11.316345274717715,6646700
2010-03-15,11.04854679107666,11.125060567108534,10.880217651309655,11.109758249715828,6831400
2010-03-16,11.308688163757324,11.308688163757324,10.949075459567002,11.048542306469583,10303100
2010-03-17,11.094456672668455,11.438767251054742,11.063851304138332,11.346951145464368,8074800
2010-03-18,10.994986534118652,11.216875587762503,10.895518926665977,11.10210566438062,5526800
2010-03-19,10.69658088684082,11.193918792759453,10.69658088684082,10.69658088684082,9926200
2010-03-22,10.7654447555542,10.819004679549163,10.482345010426776,10.68128020311825,5845700
2010-03-23,10.91082000732422,10.92612232049759,10.757793227144273,10.819003939216252,6684500
2010-03-24,10.89552116394043,11.040897208410843,10.734842800398646,10.811356584824075,8418900
2010-03-25,10.612419128417969,11.048545712012466,10.597116812519774,11.03324339611427,10887900
2010-03-26,10.6583251953125,10.78074661437629,10.558857609900867,10.75014125961034,7965300
2010-03-29,10.81900691986084,10.841960760789322,10.68128241491106,10.71953930291816,7386800
2010-03-30,10.82665729522705,10.895519545040203,10.71188736533141,10.85726265851185,6439100
2010-03-31,10.665974617004396,10.864909762280256,10.635369266168809,10.727186048364684,6581400
2010-04-01,10.841960906982422,10.857263224577933,10.643025670414618,10.811355542101948,8667900
2010-04-05,11.20157241821289,11.255131614417683,10.788399703958977,10.849610422389976,12290300
2010-04-06,11.163317680358888,11.431114442494696,10.987336283810704,11.163317680358888,11180300
2010-04-07,11.07149887084961,11.232177180615803,10.97968279808168,11.109755750258566,7250200
2010-04-08,11.477020263671877,11.614744740336514,10.90316925048828,10.97968301078848,15517300
2010-04-09,11.61474323272705,11.714210816330562,11.431110377780229,11.469367252964531,8839000
2010-04-12,11.630045890808104,11.721861956167078,11.515275991531697,11.630045890808104,7592100
2010-04-13,11.85958766937256,11.89784454972775,11.499974161536644,11.614744802602218,7592100
2010-04-14,11.92845058441162,11.99731282701756,11.760120739118138,11.936102106854356,11249200
2010-04-15,12.17329216003418,12.196245995212294,11.813678670360488,11.882540905584095,8552600
2010-04-16,11.867239952087402,12.318669563899435,11.85193690708866,12.08147747424436,11259200
2010-04-19,11.85958766937256,11.966706788429232,11.653000953268108,11.828982311026266,8008900
2010-04-20,12.203898429870604,12.356925225322188,11.96670707934298,11.96670707934298,6580600
2010-04-21,12.318670272827148,12.32632179576686,12.05087280745245,12.13503737072108,6679800
2010-04-22,12.5711669921875,12.624726203185212,12.035571963452266,12.188599531484918,8765900
2010-04-23,12.609418869018556,12.647676477713857,12.433438247155816,12.594115825540436,5981600
2010-04-26,12.486995697021484,12.731838520982164,12.425784991031314,12.609417109001823,4453100
2010-04-27,12.127384185791016,12.433437746127693,11.98965971879489,12.341620948337445,10482000
2010-04-28,12.303366661071776,12.479347302454768,12.173293695836804,12.4028335359556,10485900
2010-04-29,12.5941162109375,12.800702926078314,12.448741671582344,12.456393193555552,7775700
2010-04-30,12.402833938598633,12.708889014531016,12.349274738124093,12.617072199875548,9630200
2010-05-03,12.78540325164795,12.991990021233462,12.48700111294375,12.48700111294375,11561300
2010-05-04,12.395184516906738,12.563513649881848,12.11973551805762,12.555862126649505,16238700
